id,event_timestamp,minutes
822,2021-05-11 08:19:28,7
822,2021-05-08 15:55:19,5
822,2021-05-28 07:00:29,8
822,2021-05-27 08:19:54,12
822,2021-05-24 10:30:25,6
822,2021-05-07 03:35:07,6
822,2021-05-30 15:13:32,2
822,2021-05-25 06:52:58,1
823,2021-05-24 07:36:00,13
823,2021-05-22 00:18:51,20
823,2021-05-03 15:23:18,14
823,2021-05-25 03:48:06,12
823,2021-05-09 18:06:42,15
823,2021-05-15 03:35:17,17
823,2021-05-25 03:56:22,18
823,2021-05-10 17:26:49,8
823,2021-05-06 23:04:26,1
824,2021-05-07 09:35:04,9
824,2021-05-26 10:56:38,16
824,2021-05-21 08:33:43,9
824,2021-05-13 20:51:35,13
824,2021-05-22 19:51:39,15
824,2021-05-29 14:46:37,12
824,2021-05-25 10:16:46,9
824,2021-05-30 02:27:38,2
824,2021-05-18 21:50:40,3
825,2021-05-02 07:30:27,12
825,2021-05-16 08:40:41,24
825,2021-05-02 14:14:27,26
825,2021-05-19 05:57:15,20
825,2021-05-29 11:45:53,19
825,2021-05-18 10:50:07,15
825,2021-05-17 15:08:48,20
825,2021-05-18 00:45:46,5
825,2021-05-01 21:14:04,3
827,2021-05-22 23:30:53,13
827,2021-05-17 17:14:27,15
827,2021-05-12 16:59:33,16
827,2021-05-03 18:12:31,11
827,2021-05-28 14:09:54,13
827,2021-05-07 01:31:30,15
827,2021-05-30 07:34:55,11
827,2021-05-18 11:43:01,5
827,2021-05-22 08:01:44,3
827,2021-05-11 14:14:47,1
828,2021-05-16 07:01:19,13
828,2021-05-31 03:50:16,11
828,2021-05-31 12:34:14,9
828,2021-05-04 16:06:17,11
828,2021-05-23 16:27:05,14
828,2021-05-02 13:59:23,13
828,2021-05-25 17:49:04,14
828,2021-05-28 15:26:59,12
828,2021-05-14 02:13:07,4
828,2021-05-08 03:09:55,2
829,2021-05-21 22:27:26,6
829,2021-05-28 22:23:25,7
829,2021-05-21 01:51:41,6
829,2021-05-25 07:37:07,7
829,2021-05-25 03:50:27,6
829,2021-05-21 07:49:50,3
829,2021-05-16 04:05:15,4
829,2021-05-03 13:34:15,1
829,2021-05-06 15:10:34,1
830,2021-05-02 03:53:18,1
831,2021-05-23 07:58:10,18
831,2021-05-23 05:24:44,12
831,2021-05-18 00:58:50,19
831,2021-05-23 13:44:19,10
831,2021-05-02 00:49:24,11
831,2021-05-01 04:38:16,17
831,2021-05-08 15:04:27,11
831,2021-05-18 13:15:33,14
831,2021-05-01 09:18:31,9
832,2021-05-02 23:31:43,18
832,2021-05-11 13:24:58,11
832,2021-05-28 23:29:40,14
832,2021-05-27 15:00:04,9
832,2021-05-18 14:04:05,16
832,2021-05-31 15:07:21,18
832,2021-05-29 06:23:47,11
832,2021-05-09 14:17:57,3
832,2021-05-08 16:50:53,6
832,2021-05-18 23:39:49,1
832,2021-05-05 19:53:15,1
833,2021-05-04 12:43:31,9
833,2021-05-01 01:17:06,12
833,2021-05-18 23:35:23,12
833,2021-05-28 07:20:08,6
833,2021-05-29 14:19:44,10
833,2021-05-10 14:47:51,7
833,2021-05-20 15:37:58,9
833,2021-05-20 21:02:31,5
833,2021-05-23 23:18:10,5
833,2021-05-24 18:55:58,1
834,2021-05-03 04:51:07,14
834,2021-05-25 19:59:47,17
834,2021-05-14 03:41:17,11
834,2021-05-07 05:49:40,18
834,2021-05-01 11:47:14,21
834,2021-05-30 00:54:49,15
834,2021-05-26 22:58:13,8
834,2021-05-16 04:45:37,11
834,2021-05-03 22:46:58,1
835,2021-05-24 14:02:11,4
835,2021-05-30 07:05:24,3
835,2021-05-05 05:59:59,2
835,2021-05-19 23:19:12,2
835,2021-05-14 22:35:26,1
835,2021-05-19 21:06:51,1
835,2021-05-10 08:40:15,1
836,2021-05-09 05:58:21,9
836,2021-05-10 14:07:27,4
836,2021-05-26 23:53:53,2
836,2021-05-29 08:54:40,6
836,2021-05-23 04:18:40,7
836,2021-05-09 08:31:59,3
836,2021-05-13 08:29:47,7
836,2021-05-20 18:51:39,7
836,2021-05-30 15:22:22,2
836,2021-05-14 05:28:40,1
837,2021-05-29 05:18:49,6
837,2021-05-17 08:53:06,12
837,2021-05-06 15:47:55,11
837,2021-05-07 07:43:56,8
837,2021-05-30 02:18:22,4
837,2021-05-04 03:08:09,3
837,2021-05-30 08:24:08,11
837,2021-05-04 11:47:48,2
838,2021-05-13 00:03:51,37
838,2021-05-01 23:03:11,34
838,2021-05-27 08:05:51,29
838,2021-05-16 20:55:21,38
838,2021-05-18 08:04:35,28
838,2021-05-17 03:28:51,32
838,2021-05-07 17:09:11,37
838,2021-05-21 09:38:14,25
838,2021-05-20 13:27:14,8
838,2021-05-06 02:34:38,7
838,2021-05-11 05:07:48,4
838,2021-05-15 21:50:47,2
839,2021-05-23 22:03:57,7
839,2021-05-23 19:09:27,3
839,2021-05-18 07:58:43,4
839,2021-05-28 23:30:50,4
839,2021-05-26 07:09:16,9
839,2021-05-01 11:00:56,6
839,2021-05-06 11:45:44,5
839,2021-05-03 13:00:37,4
839,2021-05-16 11:51:51,1
840,2021-05-23 19:41:12,13
840,2021-05-26 23:01:05,16
840,2021-05-11 00:52:50,10
840,2021-05-28 02:00:01,15
840,2021-05-14 12:31:08,10
840,2021-05-10 16:13:09,17
840,2021-05-01 00:41:25,14
840,2021-05-09 10:36:06,1
840,2021-05-18 14:58:25,14
841,2021-05-25 05:13:51,6
841,2021-05-03 20:41:54,8
841,2021-05-05 08:29:55,6
841,2021-05-25 12:28:59,10
841,2021-05-18 03:56:21,8
841,2021-05-26 15:49:05,12
841,2021-05-27 15:49:22,10
841,2021-05-12 00:24:32,10
841,2021-05-26 16:16:23,8
841,2021-05-27 05:19:15,1
842,2021-05-05 02:48:38,5
842,2021-05-24 07:41:26,2
842,2021-05-07 00:10:46,4
842,2021-05-12 05:53:50,1
842,2021-05-17 18:44:14,5
842,2021-05-29 07:33:26,3
842,2021-05-29 04:16:39,1
843,2021-05-03 15:51:42,10
843,2021-05-11 19:02:20,14
843,2021-05-26 18:16:21,11
843,2021-05-30 15:11:27,20
843,2021-05-17 22:00:11,10
843,2021-05-22 10:26:33,16
843,2021-05-11 03:40:48,7
843,2021-05-30 15:35:03,9
843,2021-05-15 06:22:47,1
843,2021-05-31 13:33:42,1
844,2021-05-01 00:49:05,13
844,2021-05-18 07:06:46,6
844,2021-05-06 16:17:31,11
844,2021-05-25 14:09:03,9
844,2021-05-02 03:35:28,6
844,2021-05-07 18:00:21,8
844,2021-05-01 17:11:47,10
844,2021-05-16 13:03:22,6
846,2021-05-14 16:59:58,34
846,2021-05-14 01:48:28,32
846,2021-05-07 03:54:58,28
846,2021-05-10 09:32:16,29
846,2021-05-24 09:09:13,35
846,2021-05-19 23:58:24,24
846,2021-05-13 14:05:00,8
846,2021-05-14 12:27:29,4
846,2021-05-05 09:36:21,4
846,2021-05-23 01:01:23,4
846,2021-05-02 13:44:25,2
847,2021-05-15 01:51:00,16
847,2021-05-16 08:19:57,12
847,2021-05-22 13:50:06,24
847,2021-05-16 15:43:25,17
847,2021-05-06 01:08:54,13
847,2021-05-22 04:09:35,17
847,2021-05-12 19:23:53,20
847,2021-05-20 00:09:52,7
847,2021-05-01 09:37:30,2
848,2021-05-15 17:22:52,10
848,2021-05-30 04:43:05,4
848,2021-05-04 01:26:34,11
848,2021-05-12 18:36:17,10
848,2021-05-03 06:17:38,10
848,2021-05-06 07:02:00,8
848,2021-05-30 01:52:33,9
848,2021-05-13 20:56:21,7
848,2021-05-26 04:55:39,7
848,2021-05-09 20:25:37,5
848,2021-05-23 13:53:21,1
848,2021-05-18 19:33:41,4
849,2021-05-13 21:43:13,18
849,2021-05-31 17:56:41,9
849,2021-05-18 18:41:56,12
849,2021-05-01 13:34:19,13
849,2021-05-12 16:59:49,11
849,2021-05-14 02:50:26,12
849,2021-05-09 00:51:44,15
849,2021-05-09 12:28:17,18
849,2021-05-20 13:53:33,2
849,2021-05-09 06:10:11,4
849,2021-05-17 18:06:14,3
849,2021-05-23 11:48:01,4
849,2021-05-04 09:26:52,2
850,2021-05-08 06:40:53,8
850,2021-05-03 06:33:21,16
850,2021-05-06 17:34:22,15
850,2021-05-03 04:28:04,8
850,2021-05-08 05:41:55,12
850,2021-05-09 02:02:41,10
850,2021-05-11 02:32:04,13
850,2021-05-12 06:26:12,1
850,2021-05-14 06:35:38,3
850,2021-05-11 04:27:55,3
853,2021-05-18 15:09:10,8
853,2021-05-30 16:23:44,10
853,2021-05-01 05:00:49,5
853,2021-05-01 21:31:37,8
853,2021-05-05 16:18:33,7
853,2021-05-14 23:47:07,8
853,2021-05-02 06:27:03,10
853,2021-05-01 03:46:50,4
853,2021-05-29 23:58:41,2
853,2021-05-09 18:33:59,2
854,2021-05-19 00:11:57,12
854,2021-05-04 17:35:26,17
854,2021-05-09 22:36:58,21
854,2021-05-29 18:48:20,14
854,2021-05-25 03:59:02,22
854,2021-05-31 13:14:26,13
854,2021-05-07 02:00:01,8
854,2021-05-18 13:33:03,1
854,2021-05-26 14:36:34,1
855,2021-05-04 01:38:05,8
855,2021-05-22 05:53:05,8
855,2021-05-21 07:58:42,12
855,2021-05-05 07:55:03,9
855,2021-05-10 04:11:30,7
855,2021-05-30 03:06:10,2
855,2021-05-29 07:23:12,10
855,2021-05-27 17:09:41,3
855,2021-05-17 16:49:20,1
856,2021-05-28 19:06:11,16
856,2021-05-06 15:03:17,22
856,2021-05-25 18:30:13,18
856,2021-05-24 03:43:19,30
856,2021-05-13 00:19:40,20
856,2021-05-06 06:01:03,18
856,2021-05-25 06:47:47,19
856,2021-05-24 06:29:53,1
856,2021-05-04 22:48:22,4
856,2021-05-27 10:48:29,4
856,2021-05-21 04:34:23,1
856,2021-05-21 07:12:16,1
856,2021-05-14 03:55:40,8
856,2021-05-10 18:24:31,1
857,2021-05-12 22:31:04,14
857,2021-05-03 04:18:36,12
857,2021-05-07 22:25:49,4
857,2021-05-18 06:23:35,12
857,2021-05-10 10:01:21,13
857,2021-05-29 17:27:49,6
857,2021-05-21 12:44:21,10
857,2021-05-17 18:04:35,2
858,2021-05-18 06:46:49,12
858,2021-05-23 12:34:35,14
858,2021-05-17 19:58:41,4
858,2021-05-24 21:55:46,10
858,2021-05-26 17:49:02,3
858,2021-05-10 05:54:59,9
858,2021-05-06 17:00:50,11
858,2021-05-03 23:39:45,6
859,2021-05-30 05:07:44,13
859,2021-05-01 08:13:51,8
859,2021-05-18 07:58:27,4
859,2021-05-03 16:44:08,12
859,2021-05-11 21:14:49,9
859,2021-05-06 19:06:23,8
859,2021-05-14 20:02:43,14
859,2021-05-08 14:58:10,11
860,2021-05-15 01:35:27,16
860,2021-05-25 10:34:56,13
860,2021-05-10 20:58:54,18
860,2021-05-10 21:30:14,16
860,2021-05-22 06:16:31,10
860,2021-05-17 19:50:07,10
860,2021-05-11 06:02:38,15
860,2021-05-22 07:31:56,2
860,2021-05-04 15:56:25,3
860,2021-05-25 12:08:22,1
861,2021-05-21 19:09:36,6
861,2021-05-29 20:27:59,10
861,2021-05-20 21:20:07,14
861,2021-05-30 21:58:28,5
861,2021-05-28 11:09:24,8
861,2021-05-25 06:52:07,9
861,2021-05-27 22:42:42,12
861,2021-05-25 19:55:09,4
861,2021-05-01 13:13:30,2
863,2021-05-18 17:52:52,10
863,2021-05-10 11:05:25,10
863,2021-05-04 19:18:25,14
863,2021-05-20 12:31:05,9
863,2021-05-06 04:28:00,11
863,2021-05-31 09:04:25,8
863,2021-05-02 07:45:37,7
863,2021-05-24 21:35:46,8
863,2021-05-04 04:42:05,2
864,2021-05-02 03:59:14,7
864,2021-05-04 11:25:03,9
864,2021-05-06 08:31:26,17
864,2021-05-26 01:26:38,6
864,2021-05-21 04:27:45,7
864,2021-05-25 13:03:13,12
864,2021-05-21 22:39:05,9
864,2021-05-04 22:42:40,6
864,2021-05-21 05:51:58,3
865,2021-05-22 03:53:32,11
865,2021-05-28 01:06:01,8
865,2021-05-21 00:52:53,6
865,2021-05-14 14:03:27,11
865,2021-05-11 15:09:11,11
865,2021-05-06 23:22:15,8
865,2021-05-29 15:27:45,14
865,2021-05-15 06:58:44,10
865,2021-05-17 11:06:03,7
865,2021-05-12 09:19:55,1
865,2021-05-23 01:17:44,2
865,2021-05-29 17:45:46,1
866,2021-05-23 03:12:47,9
866,2021-05-02 06:35:35,4
866,2021-05-31 19:28:09,6
866,2021-05-18 17:53:46,7
866,2021-05-31 22:00:14,3
866,2021-05-05 03:41:44,4
866,2021-05-01 13:59:26,4
866,2021-05-07 05:05:20,7
866,2021-05-09 19:01:54,4
867,2021-05-20 19:16:54,8
867,2021-05-08 17:54:51,7
867,2021-05-24 04:48:28,12
867,2021-05-20 10:39:00,15
867,2021-05-06 00:52:47,9
867,2021-05-04 06:08:36,12
867,2021-05-30 04:34:33,9
867,2021-05-31 22:41:47,1
867,2021-05-05 03:51:50,6
868,2021-05-04 03:24:36,7
868,2021-05-19 11:28:07,14
868,2021-05-23 20:08:40,8
868,2021-05-08 18:32:24,21
868,2021-05-04 00:25:06,15
868,2021-05-04 07:39:44,11
868,2021-05-24 19:38:55,14
868,2021-05-30 14:31:24,19
868,2021-05-16 21:40:09,1
868,2021-05-12 13:54:09,8
868,2021-05-09 13:12:13,1
868,2021-05-14 19:57:33,2
869,2021-05-05 08:32:41,13
869,2021-05-14 19:25:48,23
869,2021-05-11 03:16:21,6
869,2021-05-14 04:44:40,8
869,2021-05-08 04:37:16,14
869,2021-05-04 06:10:35,14
869,2021-05-11 06:45:50,15
869,2021-05-22 05:32:42,8
869,2021-05-16 14:57:15,4
869,2021-05-17 21:52:52,1
870,2021-05-05 15:54:55,14
870,2021-05-09 21:33:16,10
870,2021-05-25 20:02:25,15
870,2021-05-10 12:52:00,11
870,2021-05-24 10:56:44,21
870,2021-05-13 12:25:12,12
870,2021-05-05 18:27:52,11
870,2021-05-22 23:10:08,2
871,2021-05-22 19:31:48,3
871,2021-05-29 17:16:57,4
871,2021-05-21 00:59:33,6
871,2021-05-26 10:12:17,3
871,2021-05-17 19:38:42,2
871,2021-05-19 00:42:56,3
871,2021-05-05 05:44:03,7
871,2021-05-21 13:17:06,5
871,2021-05-20 09:59:53,1
871,2021-05-31 23:14:15,3
871,2021-05-05 23:55:41,1
871,2021-05-09 06:10:46,2
872,2021-05-25 07:19:14,7
872,2021-05-19 17:39:43,5
872,2021-05-20 13:49:44,9
872,2021-05-31 19:30:04,7
872,2021-05-21 04:49:23,14
872,2021-05-24 00:56:50,14
872,2021-05-23 09:22:46,7
872,2021-05-05 11:32:11,9
872,2021-05-08 06:50:27,5
873,2021-05-27 03:05:46,2
873,2021-05-07 12:02:46,1
873,2021-05-15 01:59:41,2
874,2021-05-14 14:55:21,1
874,2021-05-15 05:20:03,1
874,2021-05-20 01:29:10,1
874,2021-05-02 17:46:50,1
874,2021-05-08 23:22:27,1
874,2021-05-08 12:51:12,1
874,2021-05-11 00:37:19,3
874,2021-05-21 19:15:39,1
875,2021-05-13 00:31:28,17
875,2021-05-16 04:33:35,16
875,2021-05-11 16:43:03,22
875,2021-05-01 02:25:50,15
875,2021-05-22 14:30:39,22
875,2021-05-29 22:46:22,22
875,2021-05-18 22:35:31,20
875,2021-05-14 20:18:35,2
875,2021-05-12 16:14:12,2
875,2021-05-02 22:18:17,1
875,2021-05-09 04:04:05,12
875,2021-05-11 15:34:52,2
875,2021-05-13 10:03:54,1
876,2021-05-29 22:43:09,6
876,2021-05-19 11:36:24,4
876,2021-05-28 03:44:50,8
876,2021-05-07 23:34:27,5
876,2021-05-04 22:05:07,9
876,2021-05-24 13:37:04,6
876,2021-05-20 22:50:10,7
876,2021-05-11 09:17:44,2
876,2021-05-20 04:26:27,4
876,2021-05-11 01:51:25,2
876,2021-05-15 09:55:11,2
877,2021-05-14 20:55:08,21
877,2021-05-14 03:54:43,23
877,2021-05-19 06:33:55,18
877,2021-05-18 17:01:03,16
877,2021-05-01 04:32:59,17
877,2021-05-14 16:05:41,18
877,2021-05-26 06:18:53,18
877,2021-05-07 13:20:40,9
878,2021-05-29 07:54:07,16
878,2021-05-10 23:55:01,7
878,2021-05-16 07:34:31,9
878,2021-05-08 10:06:26,12
878,2021-05-13 18:45:02,10
878,2021-05-26 15:48:52,12
878,2021-05-05 23:15:07,13
878,2021-05-25 20:04:34,18
878,2021-05-28 00:41:04,9
879,2021-05-25 17:32:49,8
879,2021-05-26 09:45:26,12
879,2021-05-14 04:11:43,8
879,2021-05-20 05:19:34,17
879,2021-05-03 12:01:35,7
879,2021-05-30 02:39:49,8
879,2021-05-19 03:09:28,8
879,2021-05-06 11:39:51,13
879,2021-05-10 20:05:54,4
879,2021-05-07 06:10:18,3
880,2021-05-31 17:55:31,14
880,2021-05-05 13:44:36,13
880,2021-05-15 14:30:44,16
880,2021-05-31 22:30:44,17
880,2021-05-19 02:59:47,10
880,2021-05-15 01:57:45,15
880,2021-05-04 05:41:52,3
880,2021-05-27 01:29:16,2
880,2021-05-16 12:45:20,1
880,2021-05-20 22:24:10,3
880,2021-05-25 10:36:41,1
881,2021-05-06 10:31:40,10
881,2021-05-10 08:53:18,13
881,2021-05-21 02:30:05,13
881,2021-05-04 09:30:05,6
881,2021-05-23 13:14:59,10
881,2021-05-05 07:08:48,9
881,2021-05-16 16:02:31,6
882,2021-05-09 02:08:55,20
882,2021-05-19 00:22:28,8
882,2021-05-19 22:02:23,25
882,2021-05-09 13:10:17,15
882,2021-05-07 15:02:50,8
882,2021-05-04 18:04:11,11
882,2021-05-03 08:29:43,14
882,2021-05-02 17:56:00,20
882,2021-05-14 06:58:49,1
883,2021-05-05 14:52:23,12
883,2021-05-31 01:51:31,12
883,2021-05-20 03:04:43,7
883,2021-05-27 09:57:56,11
883,2021-05-24 10:55:21,15
883,2021-05-21 04:23:24,13
883,2021-05-02 01:03:16,8
883,2021-05-22 06:14:58,13
883,2021-05-09 14:09:30,14
883,2021-05-10 10:54:24,5
884,2021-05-22 09:12:04,6
884,2021-05-11 02:59:47,2
884,2021-05-17 10:37:07,3
884,2021-05-11 06:41:53,6
884,2021-05-10 16:41:44,5
884,2021-05-28 11:14:09,4
884,2021-05-24 08:47:12,5
884,2021-05-02 19:35:18,5
884,2021-05-24 20:47:21,4
884,2021-05-23 23:58:40,7
884,2021-05-16 20:48:25,2
885,2021-05-05 16:22:41,7
885,2021-05-24 21:40:58,7
885,2021-05-02 04:27:33,4
885,2021-05-19 14:11:52,5
885,2021-05-18 03:14:14,1
885,2021-05-18 16:51:47,8
885,2021-05-15 19:12:23,16
885,2021-05-01 16:28:48,12
885,2021-05-10 18:15:53,1
886,2021-05-09 10:49:46,6
886,2021-05-15 09:30:18,4
886,2021-05-25 01:39:19,11
886,2021-05-03 11:59:34,3
886,2021-05-03 13:52:26,4
886,2021-05-17 09:49:47,9
886,2021-05-21 17:53:02,7
886,2021-05-27 12:31:48,9
886,2021-05-06 18:54:48,7
886,2021-05-28 05:10:52,4
886,2021-05-15 14:53:49,2
887,2021-05-07 23:42:30,10
887,2021-05-18 10:22:16,13
887,2021-05-11 01:15:02,17
887,2021-05-29 17:22:16,14
887,2021-05-10 07:09:58,11
887,2021-05-20 13:47:14,14
887,2021-05-15 12:27:36,13
887,2021-05-08 08:36:55,15
887,2021-05-25 06:57:53,3
888,2021-05-17 15:03:59,4
888,2021-05-21 18:38:59,7
888,2021-05-06 13:28:47,5
888,2021-05-28 19:33:13,1
888,2021-05-04 11:58:45,3
888,2021-05-11 10:59:48,9
888,2021-05-24 15:23:28,5
888,2021-05-07 06:30:01,4
888,2021-05-06 23:22:02,3
888,2021-05-11 11:37:07,1
889,2021-05-10 06:17:31,15
889,2021-05-18 08:10:10,8
889,2021-05-08 03:52:11,5
889,2021-05-09 04:13:44,6
889,2021-05-02 00:28:27,10
889,2021-05-29 11:32:41,8
889,2021-05-12 22:21:50,6
889,2021-05-11 19:58:07,1
891,2021-05-28 19:51:52,7
891,2021-05-16 03:25:22,22
891,2021-05-14 10:29:34,17
891,2021-05-03 07:11:31,13
891,2021-05-06 21:50:56,11
891,2021-05-01 18:16:31,18
891,2021-05-21 21:12:16,10
891,2021-05-24 05:23:17,3
891,2021-05-01 22:28:47,1
892,2021-05-11 07:07:34,10
892,2021-05-10 23:01:56,14
892,2021-05-16 10:27:59,15
892,2021-05-22 05:58:03,20
892,2021-05-20 23:16:37,17
892,2021-05-17 10:05:41,16
892,2021-05-07 16:39:16,2
892,2021-05-26 10:41:39,2
892,2021-05-05 07:27:00,2
892,2021-05-25 01:40:41,1
893,2021-05-02 13:19:19,9
893,2021-05-25 19:24:41,10
893,2021-05-18 03:04:43,12
893,2021-05-27 22:17:34,12
893,2021-05-24 15:33:28,5
893,2021-05-11 19:14:27,6
893,2021-05-02 22:35:05,9
893,2021-05-24 07:31:25,7
893,2021-05-30 00:15:18,8
894,2021-05-18 13:55:53,23
894,2021-05-27 19:43:59,19
894,2021-05-03 09:05:59,21
894,2021-05-19 15:23:15,17
894,2021-05-17 03:50:56,14
894,2021-05-29 20:32:10,15
894,2021-05-04 03:21:23,16
894,2021-05-07 07:56:25,8
894,2021-05-28 04:58:54,2
895,2021-05-17 04:48:20,10
895,2021-05-19 13:08:15,13
895,2021-05-05 13:08:50,10
895,2021-05-31 06:35:24,11
895,2021-05-14 09:16:05,5
895,2021-05-04 05:35:23,7
895,2021-05-08 06:59:21,6
896,2021-05-26 16:42:58,9
896,2021-05-30 00:27:10,11
896,2021-05-17 17:13:16,13
896,2021-05-01 17:14:46,17
896,2021-05-05 19:00:10,12
896,2021-05-27 10:19:26,14
896,2021-05-25 08:58:24,11
896,2021-05-30 17:08:18,1
896,2021-05-22 23:27:02,1
897,2021-05-27 13:54:00,12
897,2021-05-23 01:29:29,14
897,2021-05-28 06:21:18,11
897,2021-05-16 09:16:13,6
897,2021-05-05 22:15:14,15
897,2021-05-11 18:55:25,13
897,2021-05-21 08:23:01,12
897,2021-05-04 08:51:04,8
897,2021-05-31 10:47:59,3
897,2021-05-09 09:18:15,5
897,2021-05-30 02:17:19,1
898,2021-05-25 07:46:56,11
898,2021-05-27 05:56:59,11
898,2021-05-20 02:57:33,11
898,2021-05-21 21:32:02,10
898,2021-05-13 03:31:57,11
898,2021-05-20 16:19:11,7
898,2021-05-13 20:31:38,11
898,2021-05-23 19:31:12,7
898,2021-05-09 09:11:17,1
898,2021-05-16 13:16:02,1
899,2021-05-18 15:24:29,28
899,2021-05-01 02:07:26,21
899,2021-05-10 23:02:08,17
899,2021-05-22 10:44:57,15
899,2021-05-27 12:24:32,16
899,2021-05-20 03:03:30,17
899,2021-05-12 18:40:33,16
899,2021-05-05 08:15:35,3
899,2021-05-03 15:30:13,16
899,2021-05-02 17:36:36,1
899,2021-05-25 16:51:30,1
900,2021-05-28 07:48:31,6
900,2021-05-28 04:00:57,9
900,2021-05-23 23:26:01,13
900,2021-05-01 01:10:36,15
900,2021-05-22 03:02:04,16
900,2021-05-08 13:22:15,15
900,2021-05-07 13:23:57,15
900,2021-05-02 16:45:32,13
900,2021-05-22 06:11:47,4
900,2021-05-01 19:08:33,2
900,2021-05-02 18:58:51,4
901,2021-05-30 18:06:25,9
901,2021-05-25 21:05:31,4
901,2021-05-17 22:41:46,15
901,2021-05-02 15:52:31,13
901,2021-05-13 14:04:07,4
901,2021-05-29 20:06:08,9
901,2021-05-09 12:16:13,12
901,2021-05-01 19:40:09,1
901,2021-05-12 23:26:34,1
901,2021-05-03 20:32:23,3
901,2021-05-18 06:12:32,1
901,2021-05-20 13:04:15,2
902,2021-05-28 12:52:30,3
902,2021-05-27 11:28:14,8
902,2021-05-27 16:36:04,8
902,2021-05-20 07:56:41,1
902,2021-05-29 02:33:49,3
902,2021-05-06 16:02:20,5
902,2021-05-23 20:36:37,4
902,2021-05-06 21:26:03,4
902,2021-05-06 22:15:15,3
903,2021-05-18 07:44:11,8
903,2021-05-17 15:47:11,5
903,2021-05-31 11:07:01,7
903,2021-05-16 19:34:31,13
903,2021-05-24 05:08:10,7
903,2021-05-20 02:10:11,11
903,2021-05-31 05:01:20,9
903,2021-05-12 16:55:57,5
905,2021-05-15 22:45:13,9
905,2021-05-26 19:26:54,4
905,2021-05-23 08:50:01,4
905,2021-05-15 19:05:40,3
905,2021-05-01 03:03:41,6
905,2021-05-18 20:46:34,6
905,2021-05-24 15:24:53,8
905,2021-05-23 09:23:10,1
906,2021-05-15 12:15:22,9
906,2021-05-12 19:28:07,13
906,2021-05-08 04:20:07,11
906,2021-05-13 07:04:19,13
906,2021-05-24 14:02:09,9
906,2021-05-15 03:55:43,10
906,2021-05-13 05:00:29,10
906,2021-05-21 13:08:57,16
906,2021-05-13 17:59:17,6
907,2021-05-31 00:43:58,7
907,2021-05-12 05:57:16,7
907,2021-05-12 09:19:31,6
907,2021-05-07 09:36:11,4
907,2021-05-08 23:56:23,5
907,2021-05-21 02:42:36,3
907,2021-05-22 16:29:36,1
908,2021-05-11 06:49:24,1
908,2021-05-24 15:57:34,2
908,2021-05-07 09:19:10,3
908,2021-05-03 20:44:43,1
908,2021-05-23 12:45:25,4
908,2021-05-31 11:21:57,3
908,2021-05-25 01:51:34,2
909,2021-05-18 19:44:23,11
909,2021-05-23 08:52:57,12
909,2021-05-22 02:13:13,15
909,2021-05-18 12:37:47,13
909,2021-05-04 21:16:00,7
909,2021-05-01 14:05:06,9
909,2021-05-20 04:53:56,14
909,2021-05-28 13:52:58,11
909,2021-05-17 21:28:50,3
911,2021-05-04 03:37:09,12
911,2021-05-26 18:44:11,12
911,2021-05-02 04:43:41,9
911,2021-05-04 20:13:58,9
911,2021-05-26 08:00:33,8
911,2021-05-11 00:00:19,5
911,2021-05-08 18:35:23,6
911,2021-05-21 03:27:57,8
911,2021-05-14 02:48:46,12
911,2021-05-15 10:00:11,9
911,2021-05-31 17:49:51,2
911,2021-05-31 13:40:15,2
912,2021-05-31 21:16:00,19
912,2021-05-30 00:41:43,16
912,2021-05-11 04:09:09,20
912,2021-05-14 15:58:03,15
912,2021-05-11 23:54:47,21
912,2021-05-22 20:47:20,17
912,2021-05-09 00:56:07,16
912,2021-05-11 03:01:01,24
912,2021-05-21 20:00:32,7
912,2021-05-14 12:55:23,1
912,2021-05-19 13:16:07,1
913,2021-05-16 05:21:48,14
913,2021-05-23 08:42:49,15
913,2021-05-11 05:57:59,11
913,2021-05-09 04:01:53,10
913,2021-05-02 13:29:32,19
913,2021-05-02 03:53:04,16
913,2021-05-31 14:19:24,14
913,2021-05-20 21:44:23,19
913,2021-05-20 12:32:51,1
914,2021-05-17 11:52:12,20
914,2021-05-04 05:14:52,21
914,2021-05-10 02:02:37,26
914,2021-05-01 14:15:40,17
914,2021-05-20 15:27:52,33
914,2021-05-06 12:12:17,10
914,2021-05-31 02:11:58,20
914,2021-05-07 11:53:05,8
914,2021-05-30 05:42:19,1
914,2021-05-15 18:58:05,4
915,2021-05-24 14:26:10,10
915,2021-05-26 15:09:03,8
915,2021-05-27 02:15:56,15
915,2021-05-20 17:25:20,12
915,2021-05-25 00:08:17,13
915,2021-05-24 08:23:19,16
915,2021-05-08 12:53:08,14
915,2021-05-23 21:10:10,11
915,2021-05-31 03:27:35,3
915,2021-05-04 22:20:27,2
915,2021-05-19 19:38:22,6
915,2021-05-25 06:08:07,2
915,2021-05-09 09:36:10,1
915,2021-05-07 03:14:33,3
917,2021-05-09 08:03:08,7
917,2021-05-20 23:42:05,11
917,2021-05-31 19:00:31,6
917,2021-05-21 12:01:01,10
917,2021-05-13 01:28:07,7
917,2021-05-24 03:36:35,12
917,2021-05-29 12:11:56,10
917,2021-05-24 19:59:11,2
917,2021-05-30 20:33:10,2
918,2021-05-17 05:19:35,7
918,2021-05-03 23:44:11,8
