Headline/Title,City,Country,Industry,Roles,Companies_Worked_At,Total_Years_Experience,Educational_Institutions,Qualifications,Skills,Certifications,Projects
Head of MLOps | Discovery Bank,"City of Johannesburg, Gauteng, South Africa",South Africa,Banking,"Mathematics Tutor, Head of Machine Learning Operations, Head of MLOps, Co-founder, Interim CEO, Head of Product, Lead: Data Science, Data Scientist and Product Manager, Mechanical Engineering Trainee, Chief Technology Officer, Data Science Team Lead, Data Analyst and Product Manager, Industrial Engineering Intern, Data and Tech Lead, Industrial Engineering Student, Data Scientist, Co-Founder, Senior Data Science Consultant, Undergraduate Student Researcher, Undergraduate Student Designer","Anglo American - Centre for Experiential Learning, University of the Witwatersrand, Cape AI (Formerly Cape Town AI), Discovery Limited, UniCollab (Pty) Ltd, Standard Bank Group, Kip McGrath Education Centres, Discovery Bank, Moonshop, Air Liquide, Cape AI, Absa Group, Absa, Anglo American South Africa",13,"Metropolitan Raucall, University of the Witwatersrand, Graduate School of Business - University of Cape Town, Graduate School of Business - University of Cape Town, University of the Witwatersrand, Metropolitan Raucall","National Senior Certificate (Grade 12), Bachelor's degree, Bsc Engineering (Industrial), Post Graduate Diploma, Post Graduate Diploma in Management (PGDip), Post Graduate Diploma, Post Graduate Diploma in Management (PGDip), Bsc Engineering (Industrial), Matriculated, Engineering","matlab, machine learning in python, leadership, microsoft visio, supply chain management, autodesk inventor, teaching, piano playing, numerical methods, microsoft excel, business strategy, data analysis in python, microsoft office, powerpoint, acoustic guitar, operations management, lean manufacturing, business optimisation, manufacturing and process technology, product management, operations research, systems engineering, python gui idle, project management, entrepreneurship and new venture creation, public speaking, discrete events simulations using simio and simul8, engineering statistics, data science libraries in python: nltk, scikit-learn, pandas, numpy","Sequence Models, Introduction to SAP BI/BW, Academy Accreditation - Databricks Lakehouse Fundamentals, Introduction to AWS for Non-Engineers: 2 Security, Neural Networks and Deep Learning, Introduction to AWS for Non-Engineers: 1 Cloud Concepts (2019), Introduction to AWS for Non-Engineers: 4 Billing and Pricing (2019), Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization, BSc Industrial Engineering, Convolutional Neural Networks, AWS Essential Training for Developers, Structuring Machine Learning Projects, Named Entity Recognition using LSTMs with Keras, Deep Learning Specialization, Introduction to AWS for Non-Engineers: 3 Core Services (2019), National Senior Certificate",
Company Driver at Taxify,"City of Johannesburg, Gauteng, South Africa",South Africa,,"Junior Data scientist, Company Driver, Date analyst","Pharmasave Drugs, Taxify, Pharmacy Wholesalers",5,,,,,
Senior Software Engineer | Full-Stack Specialist | AI & Data Science Innovator,Johannesburg Metropolitan Area,South Africa,,"Data Scientist & Sofware Engineer, Cloud Tutor Analytics, Mobile Application Tester, Health Patient Registration System Visit Analytics, Senior Software Engineer, Software Developer, Software Engineer, Image Processing Challenge, Data Scientist, Senior Data Scientist, Student Assistant","Atechy Technologies, Truzo™, Deloitte Consulting, Vimpto, Resolution Circle, Envisionit Deep AI®, Sand Technologies, Rowan.ai, Mashreq Bank, Council for Scientific and Industrial Research (CSIR), University of Johannesburg",12,"University of Johannesburg, University of Johannesburg","Bachelor of Engineering (BEng), Electrical and Electronics Engineering, Bachelor of Science (BSc), Information Technology",,Google Africa Challenge Scholarship: Mobile Web,"Intel Innovation challange, Intelligent Vision-Based Robot arm"
"Big Data Mining, Data Visualization, Data Modeling, Quantitative Analysis.","City of Johannesburg, Gauteng, South Africa",South Africa,Financial Services,"Data Scientist, Data Reporting Analyst, Data Analyst, Operations Manager","3waymarketing, 3way marketing, RMBC Group, First Federal Investment Svc, Rmbc Group, AXON Holdings",10,"University of South Africa/Universiteit van Suid-Afrika, Global Association of Risk Professionals (GARP), Simplilearn Alumni, University of South Africa/Universiteit van Suid-Afrika, University of South Africa/Universiteit van Suid-Afrika, Global Association of Risk Professionals (GARP)","Postgraduate Diploma in Risk Management, Economic and Management Sciences, Financial Risk Management (FRM Level 1), Financial Risk Management, Masters Program, Data Science Training, Bachelor's degree, Management Sciences and Quantitative Methods, Postgraduate Diploma in Risk Management,  Economic and Management Sciences, Financial Risk Management (FRM Level 1), Financial Risk Management","microsoft office, investments, business analysis, quantitative analytics, sas, visual basic for applications (vba), statistical data analysis, data analysis, microsoft access, data mining, sql",,
Graduate Data Scientist at FNB,"City of Johannesburg, Gauteng, South Africa",South Africa,,Graduate Data Scientist,FNB South Africa,0,"Stellenbosch University, Northlands Girls High School, Stellenbosch University","BCom Honours, Financial Risk management, National Senior Certificate (NSC), Bachelors pass - 7 distinctions, BCom, Mathematical Sciences (Financial risk management)",,,
Manager: Data Analytics || Data scientist at Toyota South Africa,"City of Johannesburg, Gauteng, South Africa",South Africa,,"Assistant Manager: Data Analytics, Graduate Data analyst, Data Scientist, Data Analyst, Manager: Data Analytics, Graduate Data Engineer, Assistant Manager Data Analytics","Toyota Motor Corporation, PBT Group",4,"Stellenbosch Business School, University of Venda for Science and Technology, University of Venda for Science and Technology, University of the Witwatersrand, University of Venda for Science and Technology, University of Johannesburg, University of the Witwatersrand","Management Development Programme, Management, Bsc computer science, Computer Science, Honors computer science, Honors computer science, Msc in Data Science(E-science), Data Science, 1st year, Masters of commerce: Business information systems, Business information systems, PhD - Applied Data Science, Business and Economics, Msc in data science(E-science), Data science, 1st year",,"Programming Foundations: Databases, Succeeding in Web Development: Full Stack and Front End, Programming Foundations: Fundamentals",
"Senior Data Scientist | Senior Quantitative Analyst | Senior Scoring Analyst
PhD Candidate North West University","City of Johannesburg, Gauteng, South Africa",South Africa,,"Business Knowledge Graduate Analyst, Quantitative Analyst, Business Knowlegde Graduate Analyst, Assistant Officer, Business Intelligence Analyst, Social Media Analyst, Quantitative Analyst II / Data Scientist II, Senior Quantitative Analyst, Quantitative Analyst / Data Scientist, Student Assistant","WesBank, Cover Direct, University of the Free State, Transaction Capital Recoveries, Cover Direct South Africa, Nutun, Digital Republic Consulting, African Bank",9,"University of the Free State, University of the Free State/Universiteit van die Vrystaat, North-West University / Noordwes-Universiteit, ExploreAI Academy, University of the Free State/Universiteit van die Vrystaat, University of the Free State/Universiteit van die Vrystaat","B.Sc. Honours, Statistical Sciences, Master’s Degree, Mathematical Statistics and Risk Analysis, Doctor of Philosophy - PhD, Statistics, in progress, Higher Certificate, Data Science, Bachelor’s Degree, Mathematical Statistics and Probability theory, B.Sc. Honours, Statistical Sciences",,,Statistical Characters of PM10 concentrations
Database Developer/Data Scientist specializing in Data Analysis/back end software development with Actuarial skills seeking representation,"Johannesburg, Gauteng, South Africa",South Africa,,"Data Scientist, Database Developer, Actuarial Intern","OUTsurance, King Price Insurance, ThoroughTec Simulation",7,University of Pretoria/Universiteit van Pretoria,"Bachelor of Science - BS, Actuarial Science",,,
"Google Cybersecurity  | System Development student at Boston City Campus |  Data Analyst, Cybersecurity & Ethical Hacker Enthusiast","Johannesburg, Gauteng, South Africa",South Africa,Marketing & Advertising,"Subcontractor for Fibre Installations, Managing Director, IT Technician/ Computer Facilitator, AI & Machine Learning | Data Annotation | Data Scientist, Director","MAS'KHULE BUSINESS DEVELOPMENT AND CONSULTANTS, mLab Southern Africa, Siyabonga Secondary School, Connect Communications S.A, Profusion Communications",11,"Tshwane South College, University of Johannesburg, Boston City Campus, IIE Rosebank College, Cisco Networking Academy, Boston City Campus, Boston City Campus, IIE Rosebank College, Kwa-Mahlobo Secondary School, Kwa-Mahlobo Secondary School , Kwa-Mahlobo Secondary School","Information Technology and Computer Sciences, Computer Programming, Systeme Analysis & Design, Networking, Hardware & Software, Short Course Program, Entrepreneurship/Entrepreneurial Studies, Fundamentals of ICT, COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES, COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES, Certificate, Data Analytics Essentials, Diploma, Systems Development, Second year, Fundamentals of ICT, Computer and Information Sciences and Support Services, Computer and Information Sciences and Support Services, -","web development, windows, microsoft office, customer service, computer security, training facilitation, computer repair, web design, nertworking, management, data capturing, team building, system administration, computer network operations, facilitation, marketing, sales","Data Analytics Essentials, Introduction to Data Science, ISC2 Candidate, Google Cybersecurity Specialization, Mastercard - Cybersecurity Job Simulation, Information Technology and Computer Sciences, Information Technology and Computer Sciences , Prompt Design in Vertex AI Skill Badge",
Senior Analyst,Johannesburg Metropolitan Area,South Africa,,"Data planning and Analytics - Technical Consultant, Data planning and Analytics - BI Developer Consultant, Data Engineer, Senior Analyst, Junior Data scientist and  Engineer","Analytics Hive, PBT Group, Standard Bank Group, Altron Karabina",8,"University of Venda for Science and Technology, University of venda, University of venda, University of venda","Bachelor of Science - BS, Computer Science, Bsc honours, Computer Science, Bachelor of Science (BSc), Computer Science","willing to learn new technolo, softwares installation, creative skills, knowledge of operating system (windows and linux), database design, computer hardware troubleshooting, team leader and team work, problem solving skills, ability to prioritise tasks, ability to work under pressu, programming with c++ and java, good communication s","Data Engineering Foundations, SAS® 9.4 Cert Prep: Part 01 SAS Programming Essentials","Private Residence Management System, Front End Application Development In C# and ASP. NET, Customer Contact-ability, Customer Churn Model"
Data Scientist | Applied Mathematician,Johannesburg Metropolitan Area,South Africa,,"Data Scientist and Financial Markets Specialist, Data Science Intern, Data Scientist, Associate Data Scientist","South African Reserve Bank, Ntuthuko",5,"University of Johannesburg, University of Johannesburg, University of Johannesburg, University of Johannesburg, University of Johannesburg, University of Johannesburg","Bachelor of Science - BS, Mathematics and Applied Mathematics, Bachelor of Science Hons, Applied Mathematics, Bachelor of Science - BS, Mathematics and Applied Mathematics, Bachelor of Science Hons, Applied Mathematics, Continuous Education Programme, Computational Intelligence for Industry, Master of Financial Engineering, Financial Engineering",,,
,"City of Johannesburg, Gauteng, South Africa",South Africa,Higher Education,"Strategic Information Analyst, student, Junior Data Scientist (Telkom), Business Support Representative, Data Science Intern, Market access Associate: Data Analytics & Health Economics, NRF Intern","Explore Data Science Academy, University of Cape Town, Anova Health Institute, MSD South Africa, National Research Foundation (Host: Mangosuthu University of Technology), EXPLORE Data Science Academy, LASEC",9,"University of Cape Town, University of Cape Town, University of Cape, University of KwaZulu-Natal, ExploreAI Academy, ExploreAI Academy","Postgraduate Degree, Postgraduate Degree, Bachelor of Science - BS, Bachelor of Medical Science Honours, National Certificate, Certificate",,"How to Handle Poor Performers, Inspirational Leadership Skills: Practical Motivational Leadership, McKinsey Forward Program, Management Foundations",
Quantitative Analyst at FNB,"City of Johannesburg, Gauteng, South Africa",South Africa,,"Index and Valuations Intern, Quantitative Analyst, Computer Science Teaching Assistant, Statistics teaching assistant, Data Scientist, Mathematics Teaching Assistant","Nedbank, Sefako Makgatho Health Science University, JSE, FNB South Africa, Council for Scientific and Industrial Research (CSIR)",11,"Hoerskool Ben Viljoen, Sefako Makgatho Health Science University, Sefako Makgatho Health Science University, University of Pretoria/Universiteit van Pretoria, Hoerskool Ben Viljoen, University of Pretoria/Universiteit van Pretoria","-, Bachelor of Science - BSc, Mathematical Science, Cum laude, Honours degree, Statistics, cum laude, Master's degree, Big Data Science, Master's degree, Big Data Science",,,"Project Khulo (career tracking) , Project Khulo (career tracking)"
Information Technology: Business Analyst,"City of Johannesburg, Gauteng, South Africa",South Africa,,"Data Analyst, Data Scientist, Business Analyst Intern","The Digital Academy, ICEP - Informatics Community Engagement Project, Hollard Insurance",5,Tshwane University of Technology,"national diploma / information technology, business application",,,
Data Scientist at Melio.ai,"City of Johannesburg, Gauteng, South Africa",South Africa,Computer Software,"Module Tutor, Intermediate Data Scientist, Sales Assistant, Junior Business Analyst, Module Demonstrator, Junior Business Systems Analyst, Intern, Junior Data Scientist","Offshore Surf Shop, ThroughTec Simulation, Melio AI, ThoroughTec Simulation, Discovery Limited, Musica, University of KwaZulu-Natal",14,"University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal","Masters, Computer Science, Honours, Computer Science, Bachelor of Science, Computer Science and Information Technology, Masters (MSc), Computer Science, Honours Computer science, Computer science, BSC Computer Science and IT, Computer science and Information technology , Honours Computer science , Computer science, BSC Computer Science and IT, Computer science and Information technology, computer science and information technology, , computer science and information technology","microsoft sql server, interpersonal skills, time management, problem solving, customer service, communication, powerpoint, html, visio, python, java, microsoft word, commercial awareness, visual basic, visual studio, microsoft excel","Amazon Web Services Cloud Practitioner, AWS Certified Solutions Architect – Associate",
Collections Strategy | Credit Risk | Data Analytics | Data Science | Physics.,"City of Johannesburg, Gauteng, South Africa",South Africa,Computer Software,"Metrology Intern (RF and Fiber Optics), Manager: Collections Strategy (Late Stage), Student Assistant, Mathematics and Physical Sciences tutor - Part time, Research student, Application Traning Engineer, Data Scientist, Part-Time Physics Lecturer, Credit Analyst","Necsa, OPTI-NUM solutions, Tshwane University of Technology, MathScie, FNB South Africa, African Bank, University of Zululand, National Metrology Institute of South Africa",16,"Henley Business School, University of Johannesburg, Kumba Bridging School, University of Zululand/Universiteit van Zululand, University of Cape Town, University of Johannesburg, Kumba Bridging School, University of Johannesburg, University of Johannesburg, University of Cape Town, University of Johannesburg, Kumba Bridging School, University of Johannesburg","Postgraduate Diploma, Management Practice, NQF 7:  Management and Science of Nuclear Energy, Nuclear Physics, 72, Mathematics, Bachelor of Science (BSc) with 12 distinctions, Physics and Electronics, 70, Honours, Astrophysics(Incomplete), Master of Philosophy (M.Phil) - Incomplete, An energy group structure study for the SAFARI-1 reactor, Mathematics; Physical Science, Management and Science of Nuclear Energy, Nuclear Physics, 72, Master of Philosophy (M.Phil), An energy group structure study for the SAFARI-1 reactor, Bachelor of Science (BSc), Astrophysics(Incomplete), Master of Philosophy (M.Phil), An energy group structure study for the SAFARI-1 reactor, Bachelor of Science (BSc) Honours with 5 distinctions, Nuclear Physics, 72","simulations, databases, matlab, fusion splicing, computer/technical literacy, java, c++, programming, science, latex, scientific writing, scientific computing, c++ language, statistics, microsoft excel, electronics, microsoft office, powerpoint, python, reactor physics, research, xml, ni labview, advanced excel, data analysis, outlook, microsoft word, project management, analysis, communication skills, numerical analysis, operating systems, physics, fiber optics","Train the Trainer, Learning Python, Strategic Thinking, Statistics Foundations: 2",Splicing of optical fibres
Data Scientist II at FNB TxP Commercial,Johannesburg Metropolitan Area,South Africa,,"Junior Data Scientist, Senior Data Scientist Consultant, Marketing Data Analyst, Data Scientist II","Deloitte, PSG Konsult Ltd, FNB South Africa",3,"University of Cape Town, University of Cape Town, University of Cape Town","Bachelor of Science - BS, Applied Mathematics and Mathematics, Bachelor of Science - BS, Applied Mathematics and Physics, Honours, Applied Mathematics",,Celonis Technical Expert,
Data Scientist | Big Data Analyst | Business Intelligence | Community College Initiative Program 2017/18 Alumna (U.S.),"City of Johannesburg, Gauteng, South Africa",South Africa,Information Technology & Services,"Data Scientist, Client Service Consultant, Web Designer, Data Analyst, Data Science Intern, Analyst, Data Management, System Support Technician, Business Intelligence Analyst, Internship: System support (IT), Intern: Data Scientist, Junior Data Scientist, In-store promotions, Analyst","Explore Data Science Academy, PyrAmes, BCX, SABC, Capitec Bank, FNB South Africa, TransUnion, Pyrames Health, Zelpy",16,"ATTI Bloemfontein, Central University of Technology, Free State, Scottsdale Community College, Reivilo High School, Explore Data Science Academy, Central University of Technology, Free State, Central University of Technology, Scottsdale Community College, Central University of Technology, Reivilo High School, ATTI Bloemfontein","MCSE: Private Cloud, Information Technology, N. Diploma, Information Technology, Certificate, Programming and System Analysis, 3.7 GPA, Matric, Grade 12, Certificate, Data Science, Brown Belt, N. Diploma, Information Technology, N. Diploma, Information Technology, Certificate of Completion  (CCL), Programming and System Analysis, N. Diploma, Information Technology, Matric, MCSE: Private Cloud","databases, windows, java, c++, programming, leadership, software development, wan, c#, computer hardware, mysql, active directory, microsoft excel, microsoft sql server, microsoft office, powerpoint, customer service, printers, asp.net, visual basic, html5, troubleshooting, .net, xml, database design, html, microsoft word, software installation, system administration, help desk support, networking, microsoft powerpoint, linux, visual studio, javascript, sql, web development, technical support, windows server, ubuntu, operating systems, web applications, php, network administration, network security, css","Design Thinking: Understanding the Process, Apache Kafka Fundamentals, Statistical Thinking in Python (Part 2), Lean Six Sigma Foundations, Statistical Thinking in Python (Part 1), Huawei Certified ICT Associate - Artificial Intelligence, MCPS: Microsoft Certified Professional, Certified SAFe® 5 Practitioner, Enterprise Architecture Foundations, Intermediate Python for Data Science, Introduction to MongoDB in Python, Python Data Science Toolbox (Part 2), Python Data Science Toolbox (Part 1), Introduction to Shell for Data Science, Introduction to Python, Intro to SQL for Data Science, Introduction to Data Visualization with Python, Supervised Learning with scikit-learn, Creating Interactive Dashboards in Tableau (2015), Lean Six Sigma: Define and Measure Tools, Lean Six Sigma: Analyze, Improve, and Control Tools",
Senior Data Engineer at Entelect,"City of Johannesburg, Gauteng, South Africa",South Africa,Insurance,"Senior Data Solutions Engineer, Developer of Academic material, Graduate Student, Assistant, Senior Analyst, Data Scientist, Tutor, Analyst","University of the Witwatersrand, Telesure Investment Holdings (TIH), Nielsen, Ivy Academy, Master Maths, Dowerglen Pharmacy, Entelect",15,"University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand","BSc(Hons), Biochemistry and Cell Biology, A, Bachelor of Science (BSc), Molecular and Cell Biology, B, Master of Science (M.Sc.), Cancer Cell Biology","western blotting, molecular & cellular biology, dchf-da, spectrophotometry, developmental biology, microsoft excel, powerpoint, microscopy, mammalian cell culture, genetics, research, biochemistry, fluorescence spectroscopy, microsoft word, cell culture, pcr, sds-page, microsoft publisher, cell biology","Microsoft Certified: Azure Data Fundamentals, AWS Certified Cloud Practitioner, Microsoft Certified: Azure Fundamentals",
Data Scientist,"City of Johannesburg, Gauteng, South Africa",South Africa,,"Wordpress Developer, Product Manager, Senior Analyst, Junior Aeronautical Engineer, Data Scientist, Tutor, Associate Lecturer","Self-employed, University of the Witwatersrand, FlyH2 Aerospace, Experian, Trade Shield",9,University of the Witwatersrand,"Bachelor of Science (Honours), Aeronautical Enineering",,,
AI Engineer | Data Scientist,"City of Johannesburg, Gauteng, South Africa",South Africa,,"Data Scientist, AI Engineer, Machine Learning Engineer, Software Developer Intern","OpenFactor Technology Group, Council for Scientific and Industrial Research (CSIR), LexisNexis, IBM",6,"Eduvos, University of Johannesburg","Bachelor of Science - BS, Computer Science, Cum Laude, Bachelor of Science Honours, Computer Science",,"AWS Machine Learning Foundations, Natural Language Processing: NLP With Transformers in Python, Computer Vision Masterclass, Complete Python Developer in 2022: Zero to Mastery, TensorFlow 2.0 Practical, The Data Science Course 2021: Complete Data Science Bootcamp",
Data Scientist |Guardrisk Life Limited|Product and Development |Data and Analytics |Resalto Castles|Entrepreneur|,"City of Johannesburg, Gauteng, South Africa",South Africa,,"Cost Accountant, Founder, Graduate Trainee, Data Scientist, Administrative Assistant, Business Process Analyst Intern","City Power, University of South Africa/Universiteit van Suid-Afrika, City Power Johannesburg, Guardrisk, Resalto Castles, FNB South Africa",10,"University of Pretoria/Universiteit van Pretoria, University of South Africa/Universiteit van Suid-Afrika, University of South Africa/Universiteit van Suid-Afrika","Bachelor of Science - BS, Mathematical Statistics and Economics, Bachelor of Science Honours, Statistics, Bachelor of Science Honours, Statistics",,"Correlation and Regression in R, Business Process Mapping and Modeling, Writing Effective Standard Operating Procedures, Intermediate SQL, Introduction to Data in R, Python Data Science Toolbox, Foundations in Inference, Interactive Data Visualization with Bokeh, Introduction to Data in SQL, Introduction to SQL Server, Introduction to Natural Language Processing in Python, Joining Data in SQL, Introduction to Power BI, Lean Six Sigma White Belt Certification, Case Study:Explanatory Data Analytics in R, Microsoft SQL from A to Z, Intermediate Python, Cleaning Data in Python",
Senior Manager Data Insights | Data Scientist - Massmart Data & Analytics,Johannesburg Metropolitan Area,South Africa,Retail,"Data Scientist, Senior Manager I: Data Insights & Analytics, Project Development Manager, Senior Manager I: Data Insights, Manager, Junior Business Analyst, Graduate Trainee, Junior Data Scientist","Gugu Farming Project, Paarl Liquor Store, Massmart",15,"University of Pretoria/Universiteit van Pretoria, University of South Africa/Universiteit van Suid-Afrika, Regenesys, University of South Africa/Universiteit van Suid-Afrika, University of South Africa/Universiteit van Suid-Afrika, University of Pretoria/Universiteit van Pretoria, University of South Africa/Universiteit van Suid-Afrika","Bachelor's degree, General Studies, Bachelor's degree, MATHEMATICS AND STATISTICS, Post-Graduate Diploma, Business Administration, Management and Operations, Bachelor of Science Honours, Statistics, Bachelor's degree, Mathematics and Statistics","customer satisfaction, cashiering, stock management, business management, loss prevention, new store openings, employee training, planograms, management, merchandising, store management, music production, computer literate, inventory control",,
Software Developer at XiB solutions,Johannesburg Metropolitan Area,South Africa,Renewables & Environment,"Junior Java Developer, founder, Java Developer, Founder, climate leader, Software Developer, Data Scientist, Junior data scientist","Glo Lighting & Living, Umuzi.org, Afrinewable, Telkom, Retro21, Saii veggies, NumberBoost, Youth Climate Leaders (YCL), XIB Solutions",10,"capricorn high, capricorn high",-,,,
Ph.D.: Water Science & Technology,"City of Johannesburg, Gauteng, South Africa",South Africa,,"Research Collaborator: Chemical Engineering and Industrial Chemistry, Research Scientist, Water Data Scientist, Postdoctoral Research Fellow","University of South Africa/Universiteit van Suid-Afrika, ROC Water Technologies, Keqiao International Park, ROC Water Technologies (Pty) Ltd., AquiferIQ (Pty) Ltd.",5,"Tshwane University of Technology, Tshwane University of Technology, University of Johannesburg, Tshwane University of Technology, Tshwane University of Technology, Tshwane University of Technology, Tshwane University of Technology, Tshwane University of Technology","Bachelor's degree, Geology/Earth Science, General, Master's degree, Geology, Postgraduate Diploma, Higher Education, Doctor of Philosophy - PhD, Science (Water Science & Technology), Master's degree, Geology, Doctor of Philosophy - PhD, Science (Water Science & Technology), Master's degree, Doctor of Philosophy - PhD",,,
Acting Research Group Leader: NLP & Principal AI Specialist at CSIR,"City of Johannesburg, Gauteng, South Africa",South Africa,Computer Software,"Acting Research Group Leader: Natural Language Processing, Augmented Reality Technical Lead, Research And Development Scientist II, Senior Research And Development Scientist I, Senior Data Scientist, Research And Development Engineer (Level C3), Senior Research And Development Engineer (Level D1), Software Developer- Graduate, Research And Development Technologist (Level C4), Senior Research And Development Technologist (Level D1), Software Developer- Casino Level 1, Research and Development Engineer (Level C2), Research And Development Technologist (Level C3), Candidate Research and Development Scientist II, Research and Development Technologist (Level C2), Principal Artificial Intelligence Specialist, Research And Development Engineer (Level C4), Principal Specialist: NLP and Machine Learning, Research And Development Scientist I","Vodacom, Anglo American, Derivco, Council for Scientific and Industrial Research (CSIR), Entelect",13,"University of KwaZulu-Natal, University of South Africa/Universiteit van Suid-Afrika, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of South Africa/Universiteit van Suid-Afrika, University of Pretoria/Universiteit van Pretoria, University of KwaZulu-Natal","Bachelor of Science (BSc), Computer Science, Bachelor of Science (BSc) Honours, Computer Science, Master of Information Technology, Big Data Science, (Cum Laude), Master of Information Technology, Big Data Science, Bachelor of Science (BSc) Honours, Computer Science, Master of Information Technology, Big Data Science, Bachelor of Science (BSc), Computer Engineering","windows, docker, strategic planning, c++, microsoft sapi, testing, programming, java, software development, angularjs, android, gui development, actionscript, django, microservices, mysql, c#, software design, web scraping, microsoft sql server, microsoft office, tortoise svn, game development, python, subversion, machine learning, refactoring, agile methodologies, git, xml, decision trees, html, design patterns, microsoft word, android development, eclipse, linux, software engineering, sql, mongodb, postgresql, r, oop, node.js, c, flashdevelop, express.js, gitlab","Programming for Everybody (Python), Building Chatbots in Python, Machine Learning, Natural Language Processing Fundamentals in Python, Microsoft Certified: Azure AI Fundamentals, Introduction to Augmented Reality and ARCore, Microsoft Certified: Azure Fundamentals, DevOps for Data Scientists","Speech-to-Speech Demos - Speech Driven Bomberman Game, Research - Building Phrase Break and Intonation Classification Models, Augmented Reality - IoT Smart Cap Dashboard, Qfrency TTS - Commercial Android Application, EHealth - Speech Driven Form Filling Application, Qfrency TTS - Voice Build Web Services, Speech-to-Speech Demos - ASR Website, Speech-to-Speech Demos - Phrase Translator, Qfrency TTS - Android PoC Application, Prince2 Product Description Workflow, SALB Webscraper - Automated Content Gathering Application, Data Science - ODA Monitoring and Evaluation System, Augmented Reality - Machine Translation Application, Qfrency TTS - License Manager System, Speech-to-Speech Pipeline - Proof of Concept, Qfrency TTS - Technical Support Chatbot, Rhonda - The Speech-to-Speech Pipeline, Research - Building Language Identification Classification Models, Qfrency TTS - Windows SAPI Proxy Client For Instant Access Licenses, Tweet Topic Modelling"
Founder | Computer Scientist | AI,"Johannesburg, Gauteng, South Africa",South Africa,,"Code Reviewer, Data Science Intern, Self Employed, Founder, Data Scientist","Self-employed, BCX, Telkom, Microverse, Sanseira",3,"Microverse, ExploreAI Academy, University of South Africa/Universiteit van Suid-Afrika","Computer Software Engineering, Higher Certificate, Data Science, Bachelor's degree, Computer Science",,"Microverse HTML/CSS module, The Fundamentals Of Digital Marketing, Learn JavaScript Course, Learn Java Course, Learn Intermediate JavaScript Course, Apply Natural Language Processing with Python Skill Path, Microverse JavaScript Module, Microverse React & Redux Module, Create Video Games with Phaser.js Skill Path",Brambola
"Specialist, Compliance Strategic Intelligence | Data Science | Data Analytics","Johannesburg, Gauteng, South Africa",South Africa,,"Data Analyst, Graduate Data scientist, Tutor, Specialist, Compliance Strategic Intelligence, Data Scientist, Graduate, Regulatory Programmes Graduate","MTN South Africa, Standard Bank Group, One Source Tutors",5,"University of Johannesburg, University of the Witwatersrand, University of Johannesburg, University of Johannesburg","Master's degree, Data Science, Postgraduate Diploma, Data Science, 84, Bachelor of engineering technology, Mechanical Engineering, BEng Tech Hons in Mechanical Engineering, Mechanical Engineering",,"Microsoft Certified: Power BI Data Analyst Associate, Certificate of Outstanding Academic Excellence in Computer Skills 1A (CPSELA1), Programming for Everybody (Getting Started with Python)",
Head of Product at Ambl.,"City of Johannesburg, Gauteng, South Africa",South Africa,Financial Services,"Founder & CEO, AI Institute Lead - Africa, Senior Consultant - Cognitive, AI Business Development Lead and Data Scientist - aiStudio, Head of Product - Africa, Millennial Board Member, Product, Business Development & Data Science - aiStudio, Product Lead & Data Scientist - aiStudio, Manager - Cognitive, Head of Product, Business Development Lead and Data Scientist - aiStudio, Senior Consultant (Cognitive Advantage), Audit & Analytics, AI Institute Leader - Africa, Venture Building Lead, Finance Tutor, Analytics & Cognitive, Assistant Manager - Cognitive, Auditor & Analytics Lead - Audit, CA Trainee, Teaching Assistant - Applied Finance, Auditor & Audit Analytics Lead, Business Development Lead & Data Scientist - aiStudio, Deloitte Ventures Lead - Africa, Deloitte Africa Millennial Board Member, CA(SA) Trainee and Audit Analytics Lead, Senior Consultant - Cognitive Advantage, Deloitte Millennial Board Member, Founder, AI Product Lead - Africa, AI Institute Lead, Millennial Board Member - Africa, Consultant (Cognitive Advantage)","University of Cape Town, Same Start, Deloitte South Africa, samestart.com, Deloitte, Ambl., SameStart, Deloitte Digital",9,"University of Cape Town, University of Cape Town, University of Cape Town, University of Cape Town, CFA Institute","Post Graduate Diploma in Accounting, Accounting, Bachelor of Business Science, Accounting and Finance, Bachelor of Business Science, Accounting and Finance, Post Graduate Diploma in Accounting, Accounting, CFA Level 1, Finance, General",,"Microsoft Certified: Azure Data Scientist Associate, Alibaba Cloud Machine Learning Speciality, Chartered Accountant South Africa CA(SA), Initial Test of Competence (ITC), Assessment of Professional Competence (APC), Azure Data Scientist Associate, CFA Level 1, Azure Fundamentals AZ-900","GroupBudget, Rep Monitor"
