Headline/Title,City,Country,Industry,Roles,Companies_Worked_At,Total_Years_Experience,Educational_Institutions,Qualifications,Skills,Certifications,Projects
Data Scientist at Games Global Limited,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Data Scientist Level 1, Graduate Data Analyst, Front Desk Receptionist/ Assistant Nail Technician, Data Scientist Level 2","Games Global, BLUSHED ON NAILS AND BEAUTY, Blushed ON! Nails&Beauty",9,"University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal","Bachelor of Science, Stream M, Bachelor of Science Honours, Statistics, Summa Cum Laude, Master of Science, Data Science, Cum Laude",,"The Complete Introduction to Data Analytics with Tableau, Copilot for Windows: Leveraging your PC's AI Assistant, Become a Data Analyst, Learning the R Tidyverse, Excel Statistics Essential Training: 1, Tableau Essential Training (2020.1), Data Wrangling in R (2017), Synthetic Data: Advanced Concepts and Applications, Data Fluency: Exploring and Describing Data, Synthetic Data as the Future of AI Privacy, Explainability, and Fairness: An Introduction for Data Scientists and Data Executives, Learning Data Visualization, Learning Excel: Data Analysis, Learning Data Analytics, Power BI Essential Training",
Developer at Mr Price Group,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Summer School, Web Designer, Developer, Data Scientist Intern, Assistant Tutor","immedia, Mr Price Group, Varsity College, Derivco",6,"Varsity College, Northwood Boys High School","Bachelor of computer and information sciences in application development, Computer Science, -",,"Analytics insights, Google Analytics 4 Training, Learning C#, Generation Next Certificate of Achievement, The fundamentals of digital marketing",
Data Scientist | Science Communicator|,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Tasting Room Associate, Tutor - Industrial Engineering, Data Scientist, Data Scientist - WITS Business Intelligence Services, MEng Candidate(Industrial Engineering), Manager, MEng Industrial Engineering, MSc Chemistry(Physical Chemistry), General Manager, Tutor - Chemistry, Masters Candidate","University of Witwatersrand, Riko Edi, Rhodes University, FNB South Africa, University of the Witwatersrand, Cape Brewing Company",12,"Michaelhouse, Stellenbosch University, Rhodes University, Rhodes University, University of the Witwatersrand, Rhodes University","Matric, 12, Bachelor of Science - BS, Chemical Biology, Bachelor of Science - BS Honours, Chemistry, Master of Science - MSc, Physical Chemistry, Master of Engineering - MEng, Industrial Engineering, Master of Science - MSc, Physical Chemistry",,,"2022–Prediction of Sales of Melbourne homes using Deep Learning Methods, 2022–Prediction of Sale conversion for Marketers using Machine Learning Methods, 2023–Machine Learning methods for the development of clone models in debt prediction"
Senior Data Scientist at FNB South Africa,"Durban, KwaZulu-Natal, South Africa",South Africa,Information Technology & Services,"Maths and Physics Tutor, Post Graduate Assistant, Senior Analyst, IT Demonstrator, Quantitative Analyst, Quants and Analytics Data Scientist(PBB)","FNB South Africa, Standard Bank South Africa, Sakhisizwe Youth Group, University of KwaZulu-Natal",16,"University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal, ukzn, ukzn","Bachelor of Science (BSc), Computer Science and IT, Bachelor of commerce honours in Information systems and technology, Master of Commerce, Information Systems and Technology, Master of Commerce , Information Systems and Technology, Bachelor of Science (BSc), Computer Science and IT","html, c++, microsoft office, powerpoint, project management, c#, leadership, java, management, microsoft word, php, strategic planning, qt creator, visual studio, microsoft excel",,
Senior Cloud Engineer || DevOps || Solutions Architect,"Durban, KwaZulu-Natal, South Africa",South Africa,Research,"Data Scientist, HPC Systems Administrator, Senior Platform Engineer, Cloud Support Engineer - Deployment, Senior Technologist","Old Mutual Limited, Amazon Web Services (AWS), SKA South Africa, Council for Scientific and Industrial Research (CSIR), CSIR, Meraka Institute, CSIR",15,"University of KwaZulu-Natal, University of the Witwatersrand, Rhodes University","BSc Computer Science, Information Technology, Honours, Computer Science, A, Master of Science - MS, Physics and Electronics","operating systems, java, vcenter server, openssl, postgresql, python, software development, github, asp.net, programming, javascript, system architecture, game theory, opennebula, virtualization, vmware esx, unix, ip networking, xml, ansible, yum, matlab, visual basic, system administration, software engineering, perl, red hat linux, ubuntu, c++, c, shell scripting, c#, php, linux system administration, linux, openstack, open source, jenkins, xcat, database design, high performance computing, databases, redhat","AWS Certified Solutions Architect – Associate, Intro to Machine Learning, FinOps Certified Engineer, The Open Group Certified: TOGAF® Enterprise Architecture Foundation, AWS Certified DevOps Engineer - Professional, AWS Certified Data Analytics – Specialty, AWS Certified Security – Specialty, HashiCorp Certified: Terraform Associate (002), AWS Learning: Serverless, AWS Certified Solutions Architect – Professional",
Monitoring and Evaluation Specialist (consultants),"Durban, KwaZulu-Natal, South Africa",South Africa,,"Research Administrator, Data Facilitator, Board Member secretary, Junior Data Scientist, Data Manager, Research Data Capturer","Wits Health Consortium, wits Health consortium (MRU), Population Services International, TB HIV Care, VUKA UZITHATHE AFRICA, HSRC (Human Sciences Research Council), PSI, Touch iFutre",8,"Damelin, University of KwaZulu-Natal, University of KwaZulu-Natal, Damelin, University of Cape Town, ACMERET SOLUTIONS","Facilitation, Human Resources Development, Certificate in Education (Workplace Learning), Special Education and Teaching, A, Certificate in education (Workplace Learning), Humanities/Humanistic Studies, exemption, Certificate in Facilitation, Special Education and Teaching, Health Sciences(adolescent Youth Health Policy, Health Science, Monitoring and Evaluation certificate, Educational Statistics and Research Methods, B",,,
AI Team Lead,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Data Scientist, AI Team Lead, Senior Data Scientist, Data Analyst","Games Global, Derivco",8,"University of KwaZulu-Natal, The University of Texas at Austin, Queensburgh Girls' High, Queensburgh Girls' High","Bachelor of Science (BSc) Honours, Applied Mathematics and Physics, 90%, Masters, Data Science, Currently: A, -",,"edX Certificate for Foundations of Regression and Predictive Modeling, Developing Your Emotional Intelligence, edX Certificate for Probability and Simulation-Based Inference, Embracing Unexpected Change, Persuading Others, edX Certificate for Data Exploration and Visualization, Building Resilience",
Creating Impact Through Technology | skaldata.com,"Durban, KwaZulu-Natal, South Africa",South Africa,Maritime,"Co-founder COO, SAP Maintenance Planner, Maintenance Planner, Lead Data Scientist, Marine Engineering Officer, Chief Operating Officer, Co-Founder Developer","Skaldata, wtiwleer, Transnet National Ports Authority",14,"ACCA, INTEC, Brettonwood High School, Durban Technical College (Coastal College), Durban University of Technology, Rockwell Automation South Africa","Charted Certified Accountancy Student, Higher Diploma, National Senior Certificate, National certificate in Electro-Mechanics, Non-diploma in Maritime Studies, Certificate of Training","operations management, ports, preventive maintenance, pumps, engineering, ism, shipping, power generation, internet, safety management systems, maintenance & repair, instrumentation, pipelines, maritime operations, industrial safety, inspection, people skills, maritime, petroleum, email, supervisory experience, marine engineering, plant maintenance, microsoft office",,
Data Analyst at Games Global,"Durban, KwaZulu-Natal, South Africa",South Africa,,"General Academic Assistant, Graduate Data Scientist|Analyst, Data Analyst L1, Data Analyst L2","Games Global, University of Zululand, Derivco",6,"North-West University / Noordwes-Universiteit, University of Zululand, University of Zululand, Stellenbosch University, University of Zululand, North-West University / Noordwes-Universiteit, African Institute for Mathematical Sciences","Master's degree, Computer Science, Bachelor of Science - BS, MATHEMATICS AND STATISTICS, BSc Hons, Applied Mathematics (Distinction), Master of Science - MSc, Mathematical Sciences, Bachelor of Science - BS, Mathematics and Statistics, Master's degree, Risk Analytics, Master of Science - MSc, Mathematical Sciences",,"Machine Learning: Regression, Machine Learning: Classification",
BSc. Chem Eng(Hons)  | MSc | PhD(Candidate) | PGDip (BusAdmin) |,"Durban, KwaZulu-Natal, South Africa",South Africa,Design,"Chemical Engineering Intern, Data Scientist, Chemical Engineer/Water Engineer, Chemical Engineer, Data & Analytics Manager, Lead Data Scientist, Research Assistant, Research and development engineer, Data and Analytics Manager, Chemical engineer, Process Engineer, Production/Analyst, Water Engineer, Academic Tutor","University Of Kwa-Zulu Natal, CSIR-National Cleaner Production Centre South Africa (NCPC-SA), Talbot, RCL FOODS, ECS: Energy and Combustion Services Technology Solutions Development (Pty) Ltd, Energy Engineering International (Pty) Ltd, Council for Scientific and Industrial Research (CSIR), University of Kwa Zulu Natal, LIQUID NUTRIENT TECHNOLOGIES, Liquid Nutrient Technologies, CSIR- Built Environment (Hydraulic Infrastructure Engineering-Water/wastewater), CSIR : Forestry & Forest Products Research Centre, Barrows, Energy and Combustion Services, Vector Logistics, Energy Engineering International (Pty)Ltd",14,"University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal, University of KwaZulu-Natal","Postgraduate Diploma in Business Admistration, Business Administration and Management, General, Master of Science - MS, Computer Science, Bachelor of Science - BSc with Honours, Chemical Engineering, Doctor of Philosophy - PhD, Postgraduate Diploma in Business Admistration, Business Administration and Management, General, Master of Science - MS, Computer Science, Postgraduate Diploma in Business Admistration, Business Administration and Management, General, Completed with Distinction, Bachelor of Science (BSc), Chemical Engineering, Postgraduate Diploma in Business Admistration, Business Administration and Management, General","environmental awareness, chemical engineering, mathematical modeling, process engineering, data analysis, matlab, engineering, factory, laboratory, organic chemistry, training, laboratory skills","Git Essential Training: The Basics, Master SQL for Data Science, Machine Learning with Python: k-Means Clustering, Supply Chain Analytics Foundations, Python for Data Science Essential Training Part 1, Southern African Association for Energy Efficiency, Python for Data Science Essential Training Part 2, Power BI Data Modeling with DAX, Learning SQL Programming, Machine Learning and AI Foundations: Causal Inference and Modeling, pandas Essential Training, Candidate Chemical Engineer, Tableau 10 for Data Scientists, Machine Learning with Scikit-Learn, Learning Git and GitHub, Neural Networks and Convolutional Neural Networks Essential Training, Building Deep Learning Applications with Keras 2.0, SQL: Data Reporting and Analysis, Machine Learning with Python: Decision Trees, DevOps for Data Scientists, Data Science Foundations: Fundamentals, Leading Teams Working with Data: Pitfalls and Best Practices, Apache PySpark by Example, SQL Essential Training, Apache Spark Essential Training, Azure Machine Learning Development: Part 2, Learning Python, Training Neural Networks in Python, Building and Deploying Deep Learning Applications with TensorFlow, Data Science Methodology, Advanced SQL for Data Scientists, Learning Data Governance, Data Science Orientation, pandas Code Challenges, Docker for Data Scientists, TensorFlow: Neural Networks and Working with Tables, Python Statistics Essential Training, International Association of Engineers (IAENG), Artificial Intelligence Foundations: Neural Networks, Advanced Pandas, Learning Data Analytics, Learning REST APIs","Production of biogas, LG Seta, Richards bay rehabilitation of south breakwater, Smart Water Infrastructure, Polyoak packaging, Durban Dig Out"
Data Scientist at Durban University of Technology,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Mathematics and Statistics Tutor and Advisor, Data Scientist, Work Experience","Durban University of Technology, eThekwini Municipality, Self Employed",12,"University of KwaZulu-Natal, Durban University of Technology, University of KwaZulu-Natal, Siraatul Haq Islamic School","Bachelor of Science (B.Sc.), Applied Mathematics and Statistics, NQF 7, Master's degree, Information and Communications Technology, NQF 9 - Cum Laude (Dean's Merit), Bachelor of Science (Honours), Statistics, NQF 8, Matric, Mathematics and Statistics, 12",,"Machine Learning V2, Data Science Fundamentals, Artificial Intelligence Intro, Data Science & Analytics Intro, Build your own chatbot, Enterprise Design Thinking - Team Essentials for AI, Natural Language Processing with Classification and Vector Spaces, Natural Language Processing V3, Fake News Detection with Machine Learning, Analyzing and Predicting Heart Failure on IBM Cloud, Business Implications of AI: A Nano-course, Regression, Communicating Insights, Cluster Analysis, Data Understanding and Preparation, Enterprise Design Thinking Practitioner, RapidMiner Machine Learning - Professional Certification, IBM Data Science Practitioner - Instructor Certificate, Predict Employee Turnover using IBM Watson Studio, Identify Potential Repeat Customers for Your Business, Classification, Artificial Intelligence V2, IBM Artificial Intelligence Practitioner - Instructor Certificate, Python",
Senior Data Scientist,"Durban, KwaZulu-Natal, South Africa",South Africa,Education Management,"Data Scientist, Mathematics Tutor, Maths and Stats Consultant, Director, co ordinator, CEO and Co-Founder, Data Science Apprentice, Senior Data Scientist, Senior Coordinator, Director and Founder, Data Scientist I, Mathematic Teacher/tutor, Co-Founder and CEO, Consulting team Analyst, Data Analyst, Data Scientist II, Mathematics Consultant, Mathematic assitant teacher, Founder and CEO","YouTut, Teach Me 2, The Shoprite Group of Companies, Mafumbuka High School, YOUTUT, University of Pretoria/Universiteit van Pretoria, p-mathxes, university of pretoria, RisCura, Loop, AskΦ, P-Mathxes, AskPercy",11,"Busana High School, University of Pretoria/Universiteit van Pretoria, Busana High School, University of Pretoria/Universiteit van Pretoria, Busana High School, University of Pretoria/Universiteit van Pretoria, university of Pretoria, university of Pretoria","Metric, Science Class, Bachelor of Science - BS, Applied Mathematics, Matric, Average of 84%, Bachelor of Science (BSc), Applied Mathematics, Sciences Class, Average of 84%, Bachelor of Science (BSc), Applied Mathematics, Bachelor of Science (BSc), Applied Mathematics, Bsc in mathematics and Computer Science, Mathematician","r, leadership, teaching, teamwork, team leadership, customer service, microsoft powerpoint, management, matlab, sas, microsoft excel, mathematics, project management, public speaking, latex, visual basic for applications (vba), tutoring, data analysis, microsoft word, statistics, analytical skills, strategic planning, microsoft office, research","Credit Risk Modelling in R, Entrepreneurship Programme, Reporting with R Markdown Course, 2021 Python for Machine Learning & Data Science Masterclass, Working with the RStudio IDE (Part 2) Course, Golden key international honour society, Working with the RStudio IDE (Part 1) Course, Alteryx Bootcamp, Joining Data in PostgreSQL, Introduction to Python, Tableau 2020 A-Z: Hands-On Tableau Training for Data Science., Intro to SQL for Data Science, Introduction to the Tidyverse Course, Intermediate Python for Data Science, Importing Data Into R Course","Extending the Linear Model with Python: Translating R Code into Python Code., Extending the Linear Model with Python, Fly@UP, Translating R to Python from Julian J.Faraway’s Book, Mathematics Content, Linear vs Huber Regression Model"
PhD Candidate (Data Science) | Azure Certified Data Scientist | GCP Certified Machine Learning Engineer | GCP Certified Data Engineer | Financial Engineer | A.I Engineer | A.I Assessor,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Data Science Manager  (CRO)/ Head of IT, Data Scientist, Senior Data Analytics Developer, Senior Data Scientist, Data Analytics Developer, Data Science Consultant, Data Manager (CRO), Assessor, System Engineer","Tunga, MEDSURE, Rob Proctor, Platinum Life, IWP Capital, Interactive Solutions SA, Baines Intercare, Syntegra Solutions, Argility, Synergy Research, Saïd Business School, University of Oxford",13,"University of Johannesburg, Midlands State University, Chinhoyi University of Technology, WorldQuant University, University of Johannesburg, University of KwaZulu-Natal","National Higher Certificate, Accounting, Honours Bachelor’s Degree, Management Information Systems, Master of Science - MS, Big Data Analytics, Merit, Master's degree, Financial Engineering, Distinction, Doctor of Philosophy - PhD, Data Science(Artificial Intelligence), Doctor of Philosophy - PhD, Organizational Leadership",,"Data Engineer with Python, Feature Engineering with PySpark, Microsoft Certified: Azure Data Scientist Associate, Data Analysis with Python, Python for Data Science, Analyzing and Visualizing Data With Power BI, Google Cloud Certified Professional Machine Learning Engineer, Google Cloud Certified Professional Data Engineer, Python 3, Master of Science in Financial Engineering, Analytics Storytelling For Impact, Applied Data Science II: Machine Learning & Statistical Analysis (with honors), Introduction to Data Science, Associate Member, Applied Data Science with Python - Level 2, Applied Data Science I: Scientific Computing & Python (with honors), Data Visualization with Python, SQL Fundamentals, Hadoop Foundations - Level 1, Big Data with PySpark","Autoencoder - Fashion MNIST, Classification - IRIS Flower, Recommender Engine - Building a Movie Recommendation Engine using MovieLens dataset, Generative Adversarial Networks, Linear Regression, Sentiment Analysis"
Data Scientist and Oracle Apex Developer,Durban Metropolitan Area,South Africa,Information Technology & Services,"System Analyst, Data Scientist, Data Scientist | Oracle APEX Developer, Oracle Apex Developer","Oracle, Adapt IT (Pty) Ltd, TRANSNET",11,,,"sql, oracle forms, sql*plus, software development, application development, javascript, oracle, data modeling, oracle applications, unix, oracle application express, xml, oracle apex, oracle application, html, pl/sql, linux, oracle designer, oracle sql, oracle sql developer, database design, xslt, databases","Oracle APEX Cloud Developer Certified Professional, Oracle Cloud Infrastructure 2023 Certified Foundations Associate, Introduction to Python Functions, Introduction to Python Fundamentals, Oracle Cloud Infrastructure 2023 AI Certified Foundations Associate",
Data Scientist at Mr Price Group,"Durban Area, South Africa",South Africa,Information Technology & Services,"Research Scientist - Artificial Intelligence Research, Data Scientist, Teaching Assistant, PHP/SQL/JS Developer, Information Technology Intern, Information Technology Assistant, Lecturer – COMP 106 (Computing for Natural Scientists), Research Scientist - Bioinformatics Research, PhD. Candidate, PHP/MSSQL/JS/Delphi Developer","Unicover Insurance Brokers, Nairobi Kenya, University of KwaZulu-Natal, COSOFT LIMITED, Mr Price Group, Kenya Shell Ltd, Nairobi Kenya",17,"University of KwaZulu-Natal / University of Natal, University of Cape Town, University of KwaZulu-Natal, University of KwaZulu-Natal / University of Natal, University of Cape Town","BSc. IT, Computer Science, BSc. Honours, IT, Master of Science (MS), Computer Science, cum laude, BSc., BSc.","sql, science, java, python, programming, javascript, mysql, matlab, visual studio, html, c++, artificial intelligence, c, php, linux, web development, data analysis, css, simulations, statistics, bioinformatics, algorithms, analysis, databases, research",,
Senior Data Scientist at Lightstone Pty Ltd,"Durban, KwaZulu-Natal, South Africa",South Africa,Financial Services,"Senior Data Scientist, Founder of Silvery, Lecturer, Owner, Web Designer, Statistician","Healthinista, www.Silvery.co.za, University of the Witwatersrand, Lightstone Pty Ltd",22,"University of Port Elizabeth, University of Cambridge, University of Port Elizabeth, University of Cambridge","B.Sc.Hons Cum Laude, Statistics, Computer Science, M.Phil, Statistical Science, B.Sc.Hons Cum Laude, M.Phil","sql, r, python, r programming, opencart, logistic regression, sas/sql, data mining, customer service, customer analysis, sas programming, credit scoring, management, linear regression, sas, segmentation, sql server management studio, statistical modeling, analytics, project management, cluster analysis, time series analysis, decision trees, predictive analytics, multivariate analysis, data analysis, predictive modeling, quantitative analytics, business intelligence, analysis, statistics","SAS Certified Advanced Programmer for SAS 9, Deep Learning in Python, Importing Data into Python (Part 1), Python Data Science Toolbox (Part 1) Course, Merging Dataframes with Pandas, Machine Learning, Supervised learning with Sci-kit Learn, Supervised Learning with the scikit learn Course, Data Science Toolbox II, Manipulating Data Frames with Pandas, Intermediate Python for Data Science Course, SAS Certified Base Programmer for SAS 9, Pandas Foundations",
Carbon Analyst,Durban Metropolitan Area,South Africa,Research,"Data Scientist, Research Intern, The Carbon Analyst, PHD Student, Environmental consultant, Research Assistant, Scientific Programme Officer, Owner, GIS & RS Specialist, Legacy Study Specialist, Teaching assistant","Ecological Engineering and Phytoremediation Programme, Rockfrog Resoles, TerraCam (Pty) Ltd, GOLD FIELDS, Ecological engineering and phytoremediation Program, The Nature Conservancy, SAEON, University of the Witwatersrand, Eco-Africa",17,"University of the Witwatersrand, University of the Witwatersrand, University of the Witwatersrand","Doctor of Philosophy - PhD, Environmental Science, Bachelor of Science (BSc), Environmental Science, Bachelor of Science (BSc)- Honours, Environmental Science","powerpoint, science, postgresql, teaching, team leadership, javascript, gis, environmental awareness, report writing, lecturing, remote sensing, arcgis, microsoft excel, field work, project management, ecology, sampling, geographic information systems (gis), conservation issues, environmental education, environmental science, qualitative research, environmental impact assessment, climate change, data analysis, google earth engine, sustainability, data collection, research design, higher education, statistics, natural resource management, water quality, public speaking, microsoft office, research",,
"Data Scientist & Engineer @SandTech| MSc Physics | Machine Learning | Researcher, Analyst & Strategist","Durban, KwaZulu-Natal, South Africa",South Africa,,"Waiter, Data Scientist, Data Science Intern","Explore Data Science Academy, EXPLORE-AI, EXPLORE AI, Sand Technologies, Ocean Basket Holdings",13,"University of Zululand, John Ross College, University of Zululand, University of Zululand, University of Zululand, John Ross College, University of Zululand","Master of Science - MSc, High Energy Physics, Matric, PHYSICAL SCIENCES, B.Sc, Physics & Hydrlogy, B.Sc. Hons, Materiel Science & Engineering, Master of Science - MS, High Energy Physics, Matric, Physical Sciences, B.Sc. Hons, Materiel Science",,,
Top 15 Young Geeks Awards Finalist 2024 | Data Scientist,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Data Scientist, Data Analytics Intern, Mentee, Contributor, Data Science Intern, Machine Learning Intern, Managing Director, Open to Jobs and Opportunities, Package Handler, Member, inservice trainee, Refrigeration Assistant, Cloud Security, Data Science and AI Intern, Data Scientist Intern","TOMA-Now | Tomorrow Matters Now, The Sparks Foundation, Predictive Insights, LGIT Smart Solutions, Omdena Mumbai Chapter, SYNC INTERN'S, Side Hustle, FAI Institute, Self-employed, Open To Jobs and Internships, Ntshantsha, Vodacom, Wentors, HSRC (Human Sciences Research Council), medunsa, Social Saturday Squad",18,"Zero To Mastery Academy, ISC2, Zero To Mastery Academy, Tshwane University of Technology, Tech4Dev, Tech4Dev","Complete Machine Learning & Data Science Bootcamp 2022, ISC2 Candidate, Complete Machine Learning & Data Science Bootcamp 2022, Advanced Diploma Analytical Chemistry, Chemistry, Women Techster Fellowship Class of 2023 Certificate, Data Science and Artificial Intelligence, Women Techster Fellowship Class of 2023, Data Science and Artificial Intelligence",,"Introduction to Python Programming Course, BCG - Climate & Sustainability Job Simulation, Ask Questions to Make Data-Driven Decisions, Microsoft Certified: Azure Fundamentals, Data Analyst Level 2, Non-code Business Accelerator, Data Analyst 1, Data Analytics using Excel, Fortinet Certified Fundamentals Cybersecurity, Process Data from Dirty to Clean, Microsoft Certified: Azure Administrator Associate, Google Data Analytics Professional Certificate, Applied Data Science Lab, Microsoft Copilot for Excel, Data Visualization with R, R for Data Science, Intro to Web Development Bootcamp, Foundations: Data Data Everywhere, Feature Engineering, Certificate in Python, SQL Crash Course, Prepare For Data Exploration, Share Data Through the Art of Visualization, Analyze Data to Answer Questions",
Data Scientist,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Audit Analytics Intern, Data Scientist, Commercial Data Scientist","Vantage Data, Deloitte, Aspen Pharma",8,"Durban Girl's College, Stellenbosch University/Universiteit Stellenbosch, Stellenbosch University/Universiteit Stellenbosch, Stellenbosch University, Stellenbosch University/Universiteit Stellenbosch","Independent Examinations Board (IEB), Bachelor of Commerce (BCom), Investment Management and Statistics, Cum Laude, Honours, Statistics, Cum Laude, Master of Commerce, Statistics, Cum Laude, Master of Commerce, Statistics","sas programming, finance, powerpoint, r, data analysis, microsoft word, public speaking, analysis, teamwork, strategic planning, data mining, microsoft office, research, microsoft excel","Certified in Planning and Inventory Management (CPIM), Certified in Production and Inventory Management Part 1 (CPIM 1), Member of Golden Key International Honour Society, Certified in Production and Inventory Management (CPIM)",
Junior Consultant | Tech & Innovation | Data Scientist,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Junior Consultant, Data Science Intern, Junior Data Scientist","Vodacom, KPMG South Africa, PiLog Africa",2,University of the Witwatersrand,"Bachelor of Science - BS, Computer Science",,"Data Science Course, Data Science Certification",
Aspiring Data Scientist | Data Analyst,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Data Scientist, General Assistance, Data Science Tutor, General Employee, General Worker","Bidvest Tank Terminals, FNB South Africa, Virgin Active, ExploreAI, Ashley Primary School",9,"Explore AI Academy, ALX  Africa","Certificate, Data Science, NQF Level 5, Software Engineering",,,
Data Scientist | Statistics Honours,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Data Scientist Level 1, Graduate Data Analyst",Games Global,1,"University of KwaZulu-Natal, University of KwaZulu-Natal","Bachelor of Science - BSc M stream - Applied Mathematics and Statistics, Summa Cum Laude, Bachelor of Science Honours - Statistics, Cum Laude",,Accelerating Innovation with AB Testing,
The key to unlocking the value hidden in data.,"Durban, KwaZulu-Natal, South Africa",South Africa,Tobacco,"Mathematician/Statistical Analyst/Data Analyst/Quantitative Analyst/Researcher, Master in Science in Applied Mathematics, MSc Student, Founder | Research & Data Consultant|Data Scientist|Data Analyst|Python Programmer|, System and Administration Supervisor, Student Intern, Data Capture Clerk, Transport Supervisor, Quantitative Product Researcher, Founder","Diool, MartDat Analytics, Mashonaland Tobacco Company, Self-employed, Beitbridge District Hospital, University of Johannesburg, Mashonaland Tobacco Company (Pvt) Ltd., University of Lausanne - UNIL, University of Venda, MartDat Analytics Inc, MartDat Analytics Pvt Ltd",15,"Midlands State University, Midlands State University, University of Venda for Science and Technology, University of KwaZulu-Natal, University of Zimbabwe, University of Zimbabwe, MMED 2016 Clinic, University of Venda for Science and Technology, Midlands State University, MMED 2016 Clinic","BSc., Mathematics, 2.1, Bachelor’s Degree, Mathematics, 2.1 (Second Upper Class Division), Master’s Degree, Applied Mathematics- Bio-Mathematics, Doctor of Philosophy - PhD, Physics, Executive Certificate, Project or Programme Monitoring and Evaluation, Executive Certificate, Risk Management, Credit, Modelling of Epidemiologic Data, Master's Degree, Applied Mathematics- Bio-Mathematics, Bachelor's Degree, Mathematics, 2.1 (Second Upper Class Division)","performance management, r and rstudio, performance reporting, leadership, data analysis with r, business analysis, business strategy, python, network optimization, teamwork, strategic planning, openrefine, job evaluation, analytical skills, financial analysis, transportation planning, gantt charts, game theory, statistical quality control, training, customer service, business planning, financial risk, project planning, optimization, management, data analysis with ms excel, ms excel pivot tables, microsoft excel, mathematical modeling, team building, healthcare information technology, sales, project management, risk management, system monitoring, latex, budget monitoring, budgets, program evaluation, change management, analytic problem solving, statistical data analysis, microsoft word, analysis, statistics, linear programming, public speaking, microsoft office, research","Driver's Licence, IBM-SPSS Certificate of Competence",
Data Scientist Unicorn,"Durban, KwaZulu-Natal, South Africa",South Africa,Information Technology & Services,"Quantitative Literacy Facilitator, Senior Data Scientist, Senior Statistician, Data Scientist, Intermediate Statistician, Database Marketing Analyst Team Lead, Head of Data Analytics (Data Scientist), Database Marketing Analyst, Data Science Team Lead, Data Science Team Leader","Ctrlroom/Interactive Solutions/WiFire, Wi-Fire, Rewardsco, Markinor, DataScience Solutions, Interactive Solutions SA, Absa, Ctrlroom, IBM, University of South Africa/Universiteit van Suid-Afrika",30,"University of South Africa/Universiteit van Suid-Afrika, University of South Africa/Universiteit van Suid-Afrika, Brigham Young University - Idaho, University of South Africa/Universiteit van Suid-Afrika, BYU-Pathway Worldwide, University of South Africa/Universiteit van Suid-Afrika","Bachelor of Science (BSc), Mathematics and Statistics, Hons BSc, Statistics, Bachelor of Applied Science - BASc, Data/Businesses analysis/data science/programming, 3.95 GPA, Hons BSc, Statistics, GS 120: 1012, Master of Science (MSc), Statistics",,"What Is Generative AI?, Certificate of Business Analysis, Generative AI: The Evolution of Thoughtful Online Search, Certificate of Data Science",
"Junior Data Analyst,Business Analyst,BI developer and BI Reporting","Durban, KwaZulu-Natal, South Africa",South Africa,,"Service desk Intern, Data Scientist, Student, Business Intelligence Global Graduate, Data Science Graduate, Graduate, Tutor, Business Intelligence, Data Analyst, Service Desk, Workfoce management Graduate","Altron Systems Integration, Durban University of Technology, MTN, immedia, datacentrix",6,"Durban University of Technology, Durban University of Technology, Durban University of Technology, Durban University of Technology","Information Technology, Bachelor of Technology - BTech, Information Technology, Diploma, Information Technology",,"Microsoft Certified: Azure Fundamentals, Microsoft Certified: Power BI Data Analyst Associate, CompTIA A+",
Software Developer,"Durban, KwaZulu-Natal, South Africa",South Africa,,"Junior Developer, Data Scientist, Information Technology Intern, Software Developer","EY, Tsebo Solutions Group, Custom Apps SA(Pty)Ltd",6,"CTI Education Group, Pearson Institute","Higher Certificate, Information Technology, Bachelor of Science - BS, Information Technology",,"Microsoft Certified: Azure Data Engineer Associate, Microsoft Certified: Fabric Analytics Engineer Associate",
Data Scientist at Choose My System,Durban Metropolitan Area,South Africa,,Data Scientist,Choose My System,3,,,,,
"""Final-Year Mathematics and Statistics Student | Data Analysis Enthusiast | Skilled in Problem Solving and Statistical Modelling | Ready to Drive Insights and Innovation""","Durban, KwaZulu-Natal, South Africa",South Africa,,Data Scientist,Sassol Pvt. Ltd.,0,"University of KwaZulu-Natal, University of KwaZulu-Natal","Bachelor's degree, MATHEMATICS AND STATISTICS, Bachelor of Science - BS, Computer Science and Statistics (Data Science)",,,
