Headline/Title,City,Country,Industry,Roles,Companies_Worked_At,Total_Years_Experience,Educational_Institutions,Qualifications,Skills,Certifications,Projects
,"Pretoria, Gauteng, South Africa",South Africa,Pharmaceuticals,"IT Technician (Temporary), Quality Assurance Auditor II , Business Analytics & Decision Support, Data Scientist II, IT System Administrator, QA Auditor II , Business Analytics & Decision Support, Technical System Assistance, Quality Assurance Auditor II, Quality Assurance Auditor II  / Business Analytics & Decision Support, Quality Assurance Auditor, Research Technical System Analyst, Technical System Analyst, Junior Business Analyst, Junior IT Support Technician, Quality Assurance Auditor II - (Quality Systems & Analytics), Reporting Programmer Analyst, QA Auditor II / Business Analytics & Decision Support","Read Swatman & Voigt (Pty) Ltd, IQVIA, Witbank Department of Health, Right to Care, Witbank Department of Health (FPD- Foundation for Professionals Development), Jacobs, Averda",14,"London School of Business and Management, Heriot-Watt University, Pearson Institute, New Horizon College, University of Cape Town, Pearson Institute, University of Cape Town, North-West University, North-West University","Btech Higher National Diploma, Information Technology, Bachelor of Science in Computer Sytems, Computer Science, Bachelor of Science in Data Science HONS, MATHEMATICS AND STATISTICS, High School, Matric, Master of Data Science, MATHEMATICS AND STATISTICS, Bachelor of Science in Data Science HONS, Mathematics and Statistics, Master of Data Science, Mathematics and Statistics, HONSBSC IN COMP SC & INFOR SYS, COMPUTER SCIENCE, HONSBSC IN COMP SC & INFOR SYS, COMPUTER SCIENCE","daily reports, training, troubleshooting, jacobs future south africa, windows, project planning, teamwork, data analysis, windows 7, project management, security, interactive planning, laptops, microsoft office, operating systems, business intelligence, windows server, project controls, access, visual c#, networking, ubuntu, c++, sql, computer repair, databases, computer hardware, antivirus, jpcs, software engineering, windows xp, hardware, data mining, javascript, software installation, database design, xp, printers, artificial intelligence, database development, database, primavera p6, manipulating data, html, quality control, microsoft sql server, java, data manipulation, java command prompt, microsoft project","RedCap Advanced Certificate, TrackWise Configuration and Administration, RedCap Intermediate Certificate, Tableau Desktop Qualified Associate Certification, Introduction to TrackWise, Technical Fundamentals of TrackWise, Crystal Reports Design for TrackWise","Self Testing - Database, Centralised Chronic Medicines Dispensing and Distribution - Database, Viral Load Scale Up - Database, Volatile Organic Compound (VOC), Coal Tar Filtration East Filter Press Plant (CTFE), Multi Month Scripting and Dispensing (MMSD) - Database"
DevOps Engineer | Python & ML focused | American living in South Africa,"Pretoria, Gauteng, South Africa",South Africa,,"Data Scientist, Intern DevOps Engineer, Engineer in Training (EIT), Assistant Manager and Coach, Vacation Work, Intern Developer, DevOps Engineer, Sales Floor Associate, Assistant Manager, DataOps Engineer","The Burgh Equestrian Center, Genlux Lighting, a division of ACTOM (Pty) LTD, Steam House Africa, Investec, VWSA, ASICS Corporation, AES ® Associated Energy Services (Pty) Ltd., Louw & Company",8,"University of Pretoria/Universiteit van Pretoria, The Wykeham Collegiate","Bachelor of Engineering - BE, Mechanical Engineering, Matric",,"Developing Applications with Google Cloud Specialization, Microsoft Certified: Azure AI Fundamentals, Complete Machine Learning and Data Science, DevOps Foundations, University of Pretoria Career Mentorship Program, Continuous Risk Assessment in the Workplace, Getting Started With Application Development, POPI Advanced Representative Course, Securing and Integrating Components of your Application, App Deployment, Debugging, and Performance, Google Cloud Fundamentals: Core Infrastructure, Machine Learning, Ethics in the Age of Generative AI",
Healthcare Technology & Application Software | Data Scientist & Analyst | Google Cloud Platform & Snowflake Architecture | Professional Choralist for Vox Chamber Choir,"Pretoria, Gauteng, South Africa",South Africa,,"Grader, Associate Director & Data Science Lead, Mathematics Tutor, Ballet Student, Secretary, Piano Student, Project Lead & Principal Data Scientist, Professional Choralist, Cloud Client Services: Team Lead, Honours Representative, Physical Sciences Tutor, Social Media Manager, Assistant","North West University, MEDITECH, North-West University / Noordwes-Universiteit, The Cosmic Savannah Podcast, NGK Puk Kandelaar, Dance Association of South Africa, Dance Academy of South Africa, North-West University/Noordwes-Universiteit, Craft Loyalty, Craft Intelligence, PiTutor, Vox Chamber Choir, Unisa",23,"North-West University / Noordwes-Universiteit, Chirstelik & Nasionaal Sekondêre Meisieskool Oranje, North-West University / Noordwes-Universiteit, North-West University / Noordwes-Universiteit","MSc. Physics, National Senior Certificate, BSc. Hons.  Physics, BSc.",,"National Senior Certificate, ISO 27001 Implementation Guide Certification, Continuing Professional Development (CPD) Certificate, Women in Physics Certificate of Appreciation, Teaching English to Speakers of Other Languages (TESOL), Personal Training Diploma, ISO 27001 Foundational Training Certificate","Case Study - Yellow Machines (Mining), SAIP Preceedings, Life Cycle of a Star to Supernova, SAIP Presentation, H-alpha filaments of three nearby galaxy groups, NGC193, NGC940 and NGC410., SAIP Poster, Anomaly Detection in Astronomy"
Business Analyst at Fraser McGill,"Pretoria, Gauteng, South Africa",South Africa,,"Business Analyst, Data Scientist, Vacation Student, Industrial Engineer, Full-stack Developer, Digital Solutions Wizard","Fraser McGill, Sibanye-Stillwater, Vectr Labs, Blue Coral Innovations, Anglo American, Lonmin Plc",9,"Hoërskool Rustenburg, University of Pretoria/Universiteit van Pretoria","High School, Bachelor’s Degree, Industrial and Systems Engineering",,,
,"Pretoria, Gauteng, South Africa",South Africa,Financial Services,"CEO  & Founder, Contract Chief Data and Analytics Officer, Chief Data Officer, Senior Data Scientist, Senior Vice President: Head of AI and Advanced Analytics, Senior Software Developer, Analyst Programmer, Data & Advanced Analytics, Acting CTO & Product Director: Data & AI, Executive Director and Founder, Research Assistant Professor, Systems Engineer, Acting CTO & AI Advisor, Research Assistant","MyBucks, DrakenValk Technologies, Emirates NBD, University of Western Australia, PANNAR SEED, Council for Scientific and Industrial Research (CSIR), solvedAI, Blue Nickel Solutions, Pinkmatter Solutions, Vision Bank, Pannar Research Services, University of Cambridge, Capricorn Group Limited",22,"University of Cambridge, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Cambridge, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Cambridge","Bachelor of Science (BSc), Computer Science, Bachelor of Science (BSc) Honours, Computer Science, Doctor of Philosophy (PhD), Computer Science, Bachelor of Science (BSc), Bachelor of Science (BSc) Honours, Doctor of Philosophy (PhD)",,,"Psibyl, PhD thesis, Haraka , Haraka"
Technical Lead at ExploreAI,"Pretoria, Gauteng, South Africa",South Africa,,"Technical Lead, Data Science Intern, Data Scientist, Tutor","University of Pretoria/Universiteit van Pretoria, ExploreAI, EXPLORE-AI, Nedbank",7,"University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, Explore Data Science Academy","BSc Biotechnology, BSc(Hons) Bioinformatics, Master of Science - MS, Bioinformatics, Data Science",,"Supervised Learning with scikit-learn, Intermediate Importing Data in Python, Duolingo Spanish Fluency: Intermediate (Estimated), NLP - Natural Language Processing with Python, AWS Essentials, Introduction to Importing Data in Python, Introduction to Network Analysis in Python, AWS Certified Cloud Practitioner, Statistics for Data Science and Business Analysis, Intermediate Python, Python Data Science Toolbox (Part 2), SQL & Database Design A-Z™: Learn MS SQL Server + PostgreSQL, Introduction to Deep Learning in Python, Introduction to Shell, Introduction to Data Visualization in Python, Power BI A-Z: Hands-On Power BI Training For Data Science, EDSA: To Vaccinate or Not to Vaccinate: It’s not a Question, Regular Expressions in Python, Statistical Thinking in Python (Part 1), Introduction to Relational Databases in SQL, Introduction to SQL, Interactive Data Visualization with Bokeh, Git Going Fast: One Hour Git Crash Course, Joining Data in SQL, Microsoft Certified: Azure Fundamentals, Machine Learning with Tree-Based Models in Python, pandas Foundations, Getting Started with Google Office: Docs, Sheets, Slides, Statistical Thinking in Python (Part 2), Spark and Python for Big Data with PySpark, Data Analysis with Pandas and Python, Microsoft SQL from A to Z, Duolingo Spanish Fluency: Beginner (Estimated), Sendy Logistics Challenge, Cleaning Data in Python, Merging DataFrames with pandas, Analyzing Police Activity with pandas, Case Study: School Budgeting with Machine Learning in Python, Python Data Science Toolbox (Part 1), Introduction to Python, Manipulating DataFrames with pandas, Unsupervised Learning in Python, Workshop in Probability and Statistics, Agile Crash Course: Agile Project Management; Agile Delivery, Conda Essentials",
BI Analyst/Data Scientist,"Pretoria, Gauteng, South Africa",South Africa,,"Data Science Trainee, Developer intern/ Data Scientist, Teaching Assistant, Junior Developer/Data Scientist, Engineer In Training, Junior Developer, Data Science TA, Business Intelligence Analyst, Data Science Intern, Internship Trainee","CIB, Bidvest Advisory Services, Bidvest Bank Limited, Wahl Industries Inc, Stefanutti Stocks Civils, Explore Data Science Academy, Telkom, The Gradient Boost",7,"University of the Witwatersrand, Explore Data Science Academy","Bachelor of Science in Engineering, Metallurgy and Material Sciences, Honours, Data Science, Information Technology",,"Introduction to Shell, Introduction to Data Visualization in Python, Statistical Thinking in Python (Part 2), Python Data Science Toolbox (Part 1), Introduction to Python, Statistical Thinking in Python (Part 1), Microsoft Certified: Azure Data Engineer Associate, Introduction to SQL, Power BI A–Z: Hands–On Power BI Training for Data Science!, AWS Certified Cloud Practitioner, Microsoft Certified: Azure Fundamentals, Intermediate Python, Driving license, Python Data Science Toolbox (Part 2)",
Data Analyst | Unconventional Problem Solver,"Pretoria, Gauteng, South Africa",South Africa,,"Data Analyst (CRM), Junior Geological Consultant, Data Scientist, Junior Consultant, Geological Consultant, Senior Data Analyst, Data Science Intern","BCX | Explore Data Science Academy, Shango Solutions, OUTsurance, Nestlé Nespresso SA",8,"University of the Witwatersrand, Explore Data Science Academy, University of the Witwatersrand, University of South Africa/Universiteit van Suid-Afrika, University of South Africa/Universiteit van Suid-Afrika","BSc Honours, Geology/Earth Science, General, National certificate, Information technology - System development, Bachelor of Science (BSc), Geology and Geography, BSc Informatics, Computer/Information Technology Administration and Management, BSc Informatics, Computer/Information Technology Administration and Management",,AWS Certified Cloud Practitioner,
MSc Physics Student @ UP | Part-time Physics Lecturer,"Pretoria, Gauteng, South Africa",South Africa,,"Owner, Small Business Owner, Junior Data Scientist, Private Tutor, Physics Tutor, Assistant Lecturer, Lecturer","University of Pretoria/Universiteit van Pretoria, BDO South Africa, ABC Aupairs, Faith Physics Tutoring",10,"University of Pretoria/Universiteit van Pretoria, Hoërskool Garsfontein, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria","MSc, Physics, Matriculated, BSc, Physics, BScHons, Physics, MSc, Physics",,"The Non-Technical Skills of Effective Data Scientists, Microsoft Certified: Azure Data Fundamentals, The Complete SQL Bootcamp 2022: Go from Zero to Hero, Data Science & Analytics Career Paths & Certifications: First Steps, Provincial Colours, Microsoft Certified: Azure Fundamentals, A Day In The Life of a Data Scientist, Leadership Strategies for Women",
"Data Scientist | Specializing in AI, Machine Learning & Predictive Analytics | Engineering Background | Consulting Experience | Bridging Business Needs with Technical Solutions.","Pretoria, Gauteng, South Africa",South Africa,,"Industrial Engineer, Consulting Data Scientist, Data Scientist","Aculocity, UNITED CROP SOLUTIONS, CoGo Data",5,"Stellenbosch University, University of Cape Town","Industrial Engineering, Master's degree, Data science",,,
"Data Scientist, busy mastering uncertainty, BScHons Actuarial Science (UP), TASSA",Pretoria Metropolitan Area,South Africa,,"Graduate Trainee - Actuarial, Actuarial Exemptions + Exams, Mathematics Tutor, Data Scientist","Actuarial Society of South Africa (ASSA), FNB South Africa, Freelance",6,"University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria","Bachelor of Science - BS, Actuarial Science, 82.3% overall average, Bachelor's degree honours, Actuarial Science, 70.8%",,SAS Programming Complete: Learn SAS and Become a Data Ninja,
AI Engineer | Data Professional,"Pretoria, Gauteng, South Africa",South Africa,,"Trainee Solutions Architect, Research Fellow, Machine Learning Engineer, Data Scientist","ExploreAI, Raphta, Council for Scientific and Industrial Research (CSIR), Dijalo Technologies, Pinnacle ICT, JCURV, Sand Technologies, Oryx Systems",10,"University of the Witwatersrand, University of the Witwatersrand","BSc. Hons, Computer science, Master of Science - MS, Computer Science",,"MLOps Culture, Fundamentals of Visualization with Tableau (with Honors), IBM Power Systems Cloud and Cognitive, Data Analysis with Python, IBM Power Systems Cognitive Masters, Machine Learning, Data Science Processes, IBM POWER9 Business Partner Analytics Sales Foundations V1, Databases and SQL for Data Science, Communicating about AI, Data Science Orientation, Essential Design Principles for Tableau, Neural Networks and Deep Learning, Visual Analytics with Tableau, Microsoft Certified: Azure Developer Associate, Data Visualization with Python, Probability & Statistics, Machine Learning with Python, Open Source Tools for Data Science, Python for Applied Data Science, IBM Power Systems POWER9, Data Science Methodology",
"Junior Data Science Application Support Engineer - 270922 @VoxCroft Analytics - South Africa, Cape Town","Pretoria, Gauteng, South Africa",South Africa,Information Technology & Services,"Copier Technician, Technical Support, Data Scientist - Internship, Desktop Field Technician, System Support Learner, Field Service Engineer, Jnr Operations Support Engineer, On-Site Service Engineer, Jnr Data Science Application Support Engineer","Huge Connect (Pty) Limited, Bytes People Solutions (Pty) Limited, Nashua Tshwane, Bytes Managed Solutions, ConnectNet, VoxCroft Analytics, BCX, EXPLORE Data Science Academy",11,"iLearn, EXPLORE Data Science Academy, Damelin, Bytes People Soulstion (Career Campus), Microsoft Learn, iLearn ","National Certificate Comptia, Information Technology, Certificate, Data Science, Diploma, Information Technology, Certificate, Supporting Windows 8.1, Microsoft Certified, Azure 900 - Fundamentals, National Certificate Comptia, Information Technology","operating systems, computer hardware, microsoft office, troubleshooting, windows server, windows 8 & windows 8.1, windows xp, printer support, networking, windows 7, youtube, technical support, software installation, troubleshooting android smart phones, help desk support","MCSA Windows 8, National System Support NQF 5, System Support NQF 5, Microsoft Certified: Azure Fundamentals, Diploma in Information Technology, AWS Academy Graduate - AWS Academy Cloud Foundations, MCSE Windows 8",
Researcher,"Pretoria, Gauteng, South Africa",South Africa,,"PhD Chemistry Researcher, Data Scientist, Junior Data Analyst, Information Technology Service Desk, Graduate Student Assistant","Explore Data Science Academy, South African Revenue Service (SARS), University of South Africa/Universiteit van Suid-Afrika, Mazars in South Africa, Tshwane University of Technology",9,"University of South Africa/Universiteit van Suid-Afrika, University of Johannesburg, Tshwane University of Technology, Explore Data Science Academy","Doctor of Philosophy - PhD, Medicinal and Pharmaceutical Chemistry, National Diploma, Analytical Chemistry, Master of Technology - MTech, Organic Chemistry, Data Science NQF level_5, Data Science, Brown belt",,"CompTIA A+ (220-1001) Cert Prep 1: The Basics, Microsoft Certified: Azure Data Engineer Associate, Microsoft Certified: Azure Data Fundamentals, Managing Stakeholders in Research Projects, Advanced Microsoft Power BI, Btech chemistry TUT, AWS Academy Graduate - AWS Academy Cloud Foundations, Microsoft Certified: Power BI Data Analyst Associate, Microsoft Certified: Security, Compliance, and Identity Fundamentals",
Data Scientist | Data Analyst| Researcher,"Pretoria, Gauteng, South Africa",South Africa,,"Data Scientist, Meat Inspector, Data Scientist  Intern, BI Junior Analyst, Environmental Health Practitioner(contract), Environmental Health Practitioner (Intern), Assistant Occupational Health and Safety Officer, Environmental Health Practitioner (contract), Occupational Hygiene Assistant, Environmental Health Practitioner","University of Johannesburg, City of Tshwane Metropolitan Municipality, Kanhym Abbattoir, PSM Industrial & Hygiene Services CC, Telkom, BCX, Ermelo Hospital",10,"Tshwane University of Technology, ExploreAI Academy, University of Johannesburg","Master's degree, Environmental Health, NQF 9, Higher Certificate in Information systems, Data Science, NQL 5, Bachelor of Technology - BTech, Environmental Health, 4th Year",,"Data Analysis, Tableau Developer, Integrated Management Internal Auditor Course on (ISO 9001:2015, ISO 14001:2015 and ISO 45001:2018), Occupational Hygiene Assisstant at South African Institute of Occupational Hygiene, Continuing Professional Development Certficate, Safe Handling of Health Care Waste, Environmental Health Practitioner",
Data Scientist | Master's in Applied Data Science Candidate | AI enthusiat | Python | PGDip in Economics,"Pretoria, Gauteng, South Africa",South Africa,,"Data Scientist & AI Researcher Intern, Math and Microeconomics tutor, Research and Data Analyst","Petigree Global, Hurayra Dubai, Unamani Pty Ltd, Tshwane University of Technology",2,"Tshwane University of Technology, Tshwane University of Technology, Tshwane University of Technology, University of Johannesburg","National Diploma (NQF 6), Economics management and analysis, 74%, Advanced diploma (NQF 7, Bachelor), Economics, 78%, Postgraduate Degree (NQF 8, honours), Economics, 75%, Master's degree, Applied Data Science",,Data Analysis with Python,"Motorcycle Company sales report (With Python code), South Africa's population boom: a blessing or a burden for the economy?"
Data Scientist,Pretoria Metropolitan Area,South Africa,Chemicals,"DevCTrainingwithAndela, Data Science student, BI Develper, Data Science for Impact and Decision Enhancement, Data Scientist, Junior Data Scientist, Student, Specialist : Data Scientist, Junior Data Scientist II, Data Science Intern, Business Intelligence Developer","Absa Group, Council for Scientific and Industrial Research (CSIR), University of KwaZulu-Natal, Deviare, Exxaro Resources, Ignition Group, Facebook developer circles & Andela, Baagi Technology",9,"Google Africa Developer Program, University of KwaZulu-Natal, Pluralsight, Deviare Pty Ltd, Explore Data Science Academy, Pluralsight, Explore Data Science Academy, University of KwaZulu-Natal, University of KwaZulu-Natal","Cloud engineering, Computer and Information Sciences and Support Services, Bachelor’s Degree, CHEMISTRY AND CHEMICAL TECHNOLOGY, Microsoft Azure Data Scientist Dp-100, Software company, Data science, ICT, Data Science, Computer Programming, Specific Applications, Microsoft Azure Data Scientist Dp-100, Software company, Data Science, Computer Programming, Specific Applications, Bachelor’s Degree, CHEMISTRY",,"Feature Engineering, Data Science with SAS, golden key international honour society, Elastic Cloud Infrastructure: Scaling and Automation, Data Scientist, Statistical Thinking, Data Science with Python, Business Analytics for Decision Making, Data Science with R",
Junior Full-Stack Developer | Junior Software Developer | Junior DevSecOps Engineer | Junior Software Engineer,"Pretoria, Gauteng, South Africa",South Africa,,"Student Intern, Data Scientist, Data Scientist Learner, DevSecOps Intern, Graphic Designer, Student Research Assistant, Students Tracking and Monitoring Intern, Youth Development Program","Sefako Makgatho Health Sciences University, BLW Campus Ministry Zone A, BLW Campus Ministry, Sasol",5,"Nkwangulatilo Education Centre, Sefako Makgatho Health Science University, Sefako Makgatho Health Sciences University (SMU), Nkwangulatilo Education Centre, Sefako Makgatho Health Science University, Sefako Makgatho Health Science University, sefako makgato health scienes university, sefako makgato health scienes university","Bachelor's Degree for NSC, High School/Secondary Certificate Programs, NQF Level 6, Bachelor of Science (BSc), Mathematical Science, NQF Level 7, Bachelor of Science - BS, Honours in Computer & Information Technology, NQF Level 8, Bachelor's Degree for NSC, High School/Secondary Certificate Programs, Matric, BSc, Mathematical Science, Bachelor's degree, BSc(Mathematical Science), Bachelor's degree, BSc(Mathematical Science), Bachelor's degree, BSc(Mathematical Science)",,"CSS Foundation course, C++ Tutorial course , CSS Foundation course , C++ Tutorial course, SQL Fundamentals course, HTML Foundation course , HTML Foundation course, Huawei Seeds for the Future Certification",
--,"Pretoria, Gauteng, South Africa",South Africa,,"Data Scientist Intern, Laboratory Attendant, Trainee Laboratory Technician","Tshwane University of Technology, FNB South Africa, Precision Valve Corporation",4,"Institute of Packaging South Africa (IPSA), Tshwana university of Technology, Explore Data Science Academy","One Year Diploma, Packaging Technology, National Diploma, Analytical chemistry, Seeking employment, Data Science",,,
Geospatial Data Scientist,"Pretoria, Gauteng, South Africa",South Africa,,"Environmental Science Intern, Data Scientist, Research Assistant","C4 EcoSolutions, Sand Technologies, Climatology Research Group",6,"North-West University / Noordwes-Universiteit, North-West University / Noordwes-Universiteit, North-West University / Noordwes-Universiteit, North-West University / Noordwes-Universiteit, North-West University / Noordwes-Universiteit, North-West University / Noordwes-Universiteit, North-West University / Noordwes-Universiteit, North-West University / Noordwes-Universiteit, Hoërskool Garsfontein","Master of Science - MSc (Upgraded), Environmental Science, Doctor Of Philosophy In Science With Environmental Sciences (In Progress), Master of Science - MSc (In Progress), Environmental Science, Bachelor of Arts - BA, Geography, Bachelor of Science Honours, Geography and Environmental Science, Cum laude, Master of Science - MSc, Environmental Science, Master of Science - MSc, Environmental Science, Master of Science - MSc, Environmental Science, High School Diploma",,"Climate Geospatial Analysis in Python with Xarray, Create Machine Learning Models in Microsoft Azure, Using Python to Access Web Data, Cypher Fundamentals, Python for Data Analysis: Pandas & NumPy, Neo4j Fundamentals, Python Data Structures, What is Data Science?, Graph Data Modeling Fundamentals, Machine Learning for Earth Observation with application in Agriculture, Neo4j Certified Professional, Basic Statistics in Python (ANOVA)","UAE Research Programme for Rain Enhancement Science (UAEREP), The UAE Research Programme for Rain Enhancement Science (UAEREP), Unlocking digital twins"
Full stack developer,"Pretoria, Gauteng, South Africa",South Africa,Information Technology & Services,"Tutor - Program Design: Introduction (COS110), Data Scientist, Graduate Software Engineer, Full Stack Developer, Intermediate Software Developer, Software Developer","University of Pretoria/Universiteit van Pretoria, Creation Breeding Innovations, Isazi, EPI-USE Labs",5,"CTI Education Group, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, CTI Education Group, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, CTI","Higher Certificate - Information Systems Engineering, Information Technology, 88%, Bachelor of Science (BSc), Computer Science, 83%, Bachelor of Science - BScHons, Computer Science, 79%, Bachelor of Science - BScHons, Computer Science, 77%, Higher Certificate - Information Systems Engineering, Information Technology, GPA: 88%, Bachelor of Science (BSc), Computer Science, Bachelor of Science (BSc), Computer Science",,,High-Five
"Data Engineer/Data Scientist
|2xAWS Certified|DataRobot Expert|Computer Vision expert","Pretoria, Gauteng, South Africa",South Africa,,"Data Science Tutor, Junior Data Scientist, Data Scientist","BMW Group South Africa, University of Pretoria/Universiteit van Pretoria, BMW IT Hub South Africa",5,"University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria","Bachelor of Science - BS, MATHEMATICS AND STATISTICS, Master of Science - MS, Advanced Data Analytics, Bsc (Hons) Mathematical Statistics, Bachelor of Science - BS, Mathematics and Statistics, Master of Science - MS, Advanced Data Analytics",,AWS Certified Cloud Practitioner,
Data Analyst | SQL Developer,"Pretoria, Gauteng, South Africa",South Africa,,"Data Management, Data Scientist, Data Analyst / Research Assistant, Data Analyst, Junior LIMS Consultant (Business Analyst), Junior LIMS Consultant, System Security, Academic Research Assistant, Software Developer","University of the Witwatersrand, SITA SOC (Ltd), SAPS, Nedbank, University of South Africa/Universiteit van Suid-Afrika, LabWare, Wits Health Consortium",8,"University of South Africa/Universiteit van Suid-Afrika, University of South Africa/Universiteit van Suid-Afrika, University of South Africa/Universiteit van Suid-Afrika, University of South Africa/Universiteit van Suid-Afrika, University of Venda","Research article, Computer Science, Honours in Computer Science, Computer Science, Honours Degree, Master of Science - MS, Computer Science, Honours in Computer Science, Computer Science, Honours Degree, Bachelor's degree in Computer Science and Information System, Computer Science",,"Data Visualization with Matplotlib Bootcamp, Explainable AI Bootcamp, Matric Certificate, Pandas Bootcamp, Microsoft Power BI Desktop for Business Intelligence, Introduction to Tebleau Desktop, Scrum Foundation Professional Certificate, Python Basics for Data Science Bootcamp",
Data Scientist II,"Pretoria, Gauteng, South Africa",South Africa,,"Data Scientist II, Student Lab Technician, Graduate Trainee, Data Scientist I, Quantitative Analyst","University of Pretoria/Universiteit van Pretoria, FNB South Africa",6,"University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, Hoërskool Waterkloof, University of Pretoria/Universiteit van Pretoria, Hoërskool Waterkloof","BSc Actuarial and Financial Mathematics, BSc (Hons), Actuarial Science, -, BSc Actuarial Science, 89.13 - 8 distinctions",,"Managing Your Time, Algorithmic Trading and Stocks Essential Training, Learn Emotional Intelligence, the Key Determiner of Success, Improving Your Listening Skills, Gaining Skills with LinkedIn Learning, Managing Stress for Positive Change, Computer Components and Peripherals for IT Technicians, Customer Service Foundations, Windows 10: Troubleshooting for IT Support",
Data Scientist | Python Developer,"Pretoria, Gauteng, South Africa",South Africa,,"Python Developer, Data Science Intern, Data Scientist","Integrove, Brsk",4,"University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria","BSc Hons, Bioinformatics, Master of Science - MS, Medical Immunology, BSc, Human Genetics, Master of Science - MS, Medical Immunology, Master of Science - MS, Medical Immunology",,,
Data Scientist | Software Engineer | Python | SQL | API's | Angular,"Pretoria, Gauteng, South Africa",South Africa,,"Data Capturer & Learner Transport Monitor, Data Scientist, Junior Data Scientist, Labour Relations Intern, Machine Learning & Software Engineer","Lubanzi ICT Consulting, ExploreAI, Old Mutual Insure, Deviare, Nerdma, Department of Basic Education",5,"University of Limpopo, ExploreAI Academy","Bachelor of Arts in Criminology and Psychology, Data Science (National Certificate Information Technology System Development ), Information Technology",,"Introduction to Deep Learning with Keras, Introduction to Python, Intel Learn Easy Steps Course, Data Science With Python, Data Science Qualification, DATA SCIENCE VIRTUAL INTERNSHIP MERIT CERTIFICATE, Machine Learning For Everyone, Scalable Machine Learning with Apache Spark (V1), AWS Certified Cloud Practitioner, AWS Academy Graduate - AWS Academy Cloud Foundations, Power BI",
Senior Data Scientist at Novus3,"Pretoria, Gauteng, South Africa",South Africa,,"Business Analyst, Student Aeronautical Engineer, Senior Data Scientist, Student Engineer, Industrial Engineer, Consultant, Business Intelligence Consultant, Junior Design Engineer","South African National Museum of Military History, Novus3 (Pty) Ltd, Lerumo InfoTech, ExecuJet Aviation Group, SCHULLPAK, Lerumo",10,University of Pretoria/Universiteit van Pretoria,"Bachelor of Engineering - BE, Industrial Engineering",,,
Partner: Predictive Analytics,"Pretoria, Gauteng, South Africa",South Africa,Management Consulting,"Partner: Predictive Analytics, Industrial Engineer, Manager: Insights and Project Delivery, Data Scientist","Britehouse, Britehouse SSD (Pty) Ltd, Porcupine Union, King Price Insurance",10,"University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, Johns Hopkins Bloomberg School of Public Health, Hoërskool Pietersburg, University of Pretoria/Universiteit van Pretoria, University of Pretoria/Universiteit van Pretoria, Johns Hopkins Bloomberg School of Public Health, Hoërskool Pietersburg, Johns Hopkins Bloomberg School of Public Health","Bachelor of Engineering (BEng)(Industrial), Bachelor's Honours of Engineering (B.Eng.) (Hons), -, Matric/Grade 12, Bachelor of Engineering (BEng)(Industrial), Industrial & Systems Engineering, Bachelor's Honours of Engineering (B.Eng.) (Hons), Industrial & Systems Engineering, Data Science, Big Data, Data Science Specialization, Matric/Grade 12, Pass With Honorary Colours, , Data Science, Big Data, Data Science Specialization","arena simulation software, business process improvement, lean manufacturing, project planning, simulation modeling, continuous improvement, data analysis, project management, sap ewm, logistics systems, engineering, microsoft office, industrial engineering, simulations, microsoft excel, optimization, spc, process optimization, facility design, building design, operations research, railway systems, statistical process control (spc), process engineering",,
Junior Data Scientist @ Convergenc3 | Microsoft Azure certified.,"Pretoria, Gauteng, South Africa",South Africa,,"Data Scientist, Junior Data Scientist, Graduate Data Specialist, Data Analyst, Data Specialist","InternCareer, Capitec, MeriSKILL, Convergenc3",2,Blue-chip flight school,"Professional Pilot, Aeronautics/Aviation/Aerospace Science and Technology, General",,"Data Visualization with Python, Databases and SQL for Data Science with Python (with Honors), Machine learning with Python, Learn Python for Data Science Skill Path, Data Analysis with Python, Machine learning, data science &generative AI with Python, IBM Data Science Specialization, Applied Data Science Capstone, Statistics for data science and business analysis, Python for Data science, AI & Development, Microsoft Certified: Power BI Data Analyst Associate",Predictive-Customer-Churn-Analysis-for-Enhanced-Retention-Strategies
